Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 US Open R64,L vs Osaka,3.5,3.2,3.9,35.7%,50.0%,25.0%,50.0%,63.7%,32.1%,-2.0,-2.3,-2.0,-5.6
2025 Montreal R64,L vs Rybakina,2.6,2.8,2.5,40.7%,50.0%,50.0%,33.3%,51.0%,15.7%,0.0,0.0,-3.0,-7.0
2025 Wimbledon R32,L vs Andreeva,4.1,3.7,4.3,36.4%,43.6%,29.4%,80.0%,44.7%,51.0%,-3.5,-4.8,-2.0,-4.0
2025 Wimbledon R64,W vs Mboko,3.1,3.1,3.1,46.4%,70.4%,76.9%,66.7%,53.1%,39.8%,8.5,12.0,-1.5,-3.0
2025 Roland Garros R16,L vs Keys,3.3,3.0,3.6,42.7%,39.4%,54.5%,66.7%,56.5%,15.7%,-3.5,-4.2,1.5,2.7
2025 Roland Garros R32,W vs Bouzas Maneiro,3.4,3.0,3.6,53.7%,65.2%,63.6%,100.0%,51.6%,32.9%,11.0,15.3,3.5,7.3
2025 BJK Cup Qualifiers RR,W vs Munk Mortensen,4.2,3.5,4.7,65.6%,64.5%,45.5%,37.5%,52.8%,13.7%,14.0,13.1,7.5,9.0
2025 Charleston R64,W vs Gadecki,3.5,3.7,3.3,61.4%,50.0%,57.1%,33.3%,53.2%,34.8%,18.5,26.1,2.0,4.7
2025 Miami R64,W vs Kasatkina,3.6,3.8,3.3,49.2%,48.9%,60.9%,33.3%,47.4%,26.0%,8.0,6.3,1.0,0.9
2024 Miami R128,L vs Wang,3.2,2.9,3.6,41.8%,41.9%,50.0%,60.0%,38.2%,25.5%,1.5,2.6,-7.5,-10.3
2019 Washington R32,W vs Keys,2.6,2.3,2.8,51.2%,65.4%,42.9%,-,62.1%,15.5%,8.0,9.5,1.5,3.1
Last 52 Weeks (8 matches),,3.4,3.2,3.6,47.9%,53.3%,49.0%,59.5%,53.1%,30.4%,5.4,7.0,0.8,1.5
Career (11 matches),,3.3,3.2,3.5,48.0%,52.6%,50.7%,54.9%,51.7%,28.2%,5.5,6.8,0.1,0.2
