Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 US Open R64,L vs Osaka,13,32,0.4,13.1%,32.3%,11,23,0.5,13.3%,27.7%,10.8%,2.4%,0.9,13.1%,15.2%
2025 Montreal R64,L vs Rybakina,11,24,0.5,10.4%,22.6%,8,20,0.4,9.4%,23.5%,7.1%,2.4%,0.7,17.0%,23.6%
2025 Wimbledon R32,L vs Andreeva,12,27,0.4,10.3%,23.3%,11,24,0.5,10.4%,22.6%,7.5%,1.9%,1.6,25.0%,15.5%
2025 Wimbledon R64,W vs Mboko,23,29,0.8,15.0%,19.0%,21,24,0.9,14.9%,17.0%,9.2%,5.0%,0.7,11.8%,16.3%
2025 Roland Garros R16,L vs Keys,14,21,0.7,10.1%,15.1%,11,19,0.6,8.8%,15.2%,4.0%,4.8%,1.5,16.5%,10.8%
2025 Roland Garros R32,W vs Bouzas Maneiro,16,16,1.0,13.2%,13.2%,12,16,0.8,10.6%,14.2%,7.1%,3.5%,0.3,6.6%,22.3%
2025 BJK Cup Qualifiers RR,W vs Munk Mortensen,29,16,1.8,23.2%,12.8%,22,15,1.5,19.5%,13.3%,14.2%,5.3%,0.6,11.2%,17.6%
2025 Charleston R64,W vs Gadecki,12,6,2.0,10.6%,5.3%,11,3,3.7,10.4%,2.8%,10.4%,0.0%,0.8,13.3%,15.9%
2025 Miami R64,W vs Kasatkina,43,50,0.9,21.4%,24.9%,32,46,0.7,18.3%,26.3%,11.4%,6.9%,0.8,10.4%,13.9%
2024 Miami R128,L vs Wang,20,30,0.7,16.0%,24.0%,18,25,0.7,16.4%,22.7%,10.0%,3.6%,1.5,17.6%,12.0%
2021 US Open R128,L vs Zhang,20,28,0.7,18.9%,26.4%,13,21,0.6,15.3%,24.7%,14.1%,1.2%,1.2,14.2%,12.3%
2021 Roland Garros R64,L vs Kenin,15,22,0.7,11.1%,16.3%,15,22,0.7,13.0%,19.1%,,,1.1,14.1%,13.3%
2021 Roland Garros R128,W vs Blinkova,25,14,1.8,23.6%,13.2%,25,14,1.8,28.1%,15.7%,,,0.6,11.3%,17.9%
2020 US Open R128,L vs Mladenovic,16,35,0.5,13.3%,29.2%,15,32,0.5,14.7%,31.4%,11.8%,2.0%,0.9,15.8%,17.5%
2019 Washington R32,W vs Keys,16,26,0.6,10.0%,16.3%,11,22,0.5,7.5%,15.0%,6.1%,1.4%,0.5,8.8%,19.4%
Career (15 matches),,285,376,0.8,14.8%,19.5%,236,326,0.7,13.9%,19.2%,8.3%,2.9%,0.8,13.5%,16.1%
