Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 US Open R64,L vs Osaka,38% (3/8),33% (1/3),1/4,75% (6/8),17% (1/6),1/1,0/0,1/2,0/0,0/1
2025 Montreal R64,L vs Rybakina,20% (2/10),0% (0/2),0/1,22% (2/9),0% (0/2),0/0,0/0,1/2,0/0,1/1
2025 Wimbledon R32,L vs Andreeva,38% (3/8),33% (1/3),1/4,63% (5/8),0% (0/5),0/1,0/0,1/2,0/0,1/1
2025 Wimbledon R64,W vs Mboko,40% (4/10),75% (3/4),1/2,27% (3/11),33% (1/3),2/3,1/1,3/3,1/1,0/0
2025 Roland Garros R16,L vs Keys,18% (2/11),50% (1/2),0/3,50% (5/10),40% (2/5),0/1,0/0,1/1,0/0,0/0
2025 Roland Garros R32,W vs Bouzas Maneiro,60% (6/10),67% (4/6),0/1,11% (1/9),0% (0/1),3/3,0/0,0/0,0/0,0/0
2025 BJK Cup Qualifiers RR,W vs Munk Mortensen,63% (5/8),60% (3/5),0/0,11% (1/9),100% (1/1),3/3,2/2,0/0,1/1,0/0
2025 Charleston R64,W vs Gadecki,56% (5/9),80% (4/5),0/1,22% (2/9),50% (1/2),1/2,0/0,0/0,0/0,0/0
2025 Miami R64,W vs Kasatkina,40% (6/15),67% (4/6),0/3,50% (8/16),50% (4/8),2/4,2/2,1/2,1/1,1/1
2024 Miami R128,L vs Wang,9% (1/11),100% (1/1),1/2,30% (3/10),33% (1/3),1/1,0/0,1/1,0/0,1/1
2021 US Open R128,L vs Zhang,20% (2/10),50% (1/2),1/3,33% (3/9),0% (0/3),0/1,0/0,1/1,0/0,0/0
2021 Roland Garros R64,L vs Kenin,40% (4/10),50% (2/4),0/4,64% (7/11),29% (2/7),1/2,0/0,1/2,0/0,1/2
2021 Roland Garros R128,W vs Blinkova,63% (5/8),80% (4/5),1/1,11% (1/9),0% (0/1),4/4,2/2,0/0,1/1,0/0
2020 US Open R128,L vs Mladenovic,40% (4/10),100% (4/4),2/7,80% (8/10),13% (1/8),0/4,0/0,1/1,0/0,0/0
2019 Washington R32,W vs Keys,60% (6/10),50% (3/6),1/1,20% (2/10),50% (1/2),2/2,1/1,0/0,1/1,0/0
2019 W25 Sumter SC F,W vs Duval,57% (8/14),100% (8/8),3/4,58% (7/12),43% (3/7),2/4,0/0,0/0,0/0,0/0
2019 W25 Osprey FL R32,W vs Turati,78% (7/9),86% (6/7),2/4,40% (4/10),0% (0/4),4/6,2/2,0/0,1/1,0/0
2019 W25 Pelham AL SF,L vs Krejcikova,50% (7/14),71% (5/7),3/6,64% (9/14),33% (3/9),2/5,1/1,1/1,0/0,0/0
2019 W25 Pelham AL QF,W vs Nara,86% (6/7),100% (6/6),1/1,14% (1/7),0% (0/1),4/5,1/1,0/0,1/1,0/0
2019 W25 Pelham AL R16,W vs Ivanova,56% (5/9),80% (4/5),0/1,11% (1/9),0% (0/1),3/4,2/2,0/0,1/1,0/0
2025 (9 matches),,40.4%,58.3%,15.8%,37.1%,30.3%,66.7%,100.0%,66.7%,100.0%,75.0%
2024 (1 matches),,9.1%,100.0%,50.0%,30.0%,33.3%,100.0%,-,100.0%,-,100.0%
2021 (3 matches),,39.3%,63.6%,25.0%,37.9%,18.2%,71.4%,100.0%,66.7%,100.0%,50.0%
2020 (1 matches),,40.0%,100.0%,28.6%,80.0%,12.5%,0.0%,-,100.0%,-,-
2019 (11 matches),,61.2%,78.4%,56.7%,38.3%,34.8%,67.4%,91.7%,100.0%,100.0%,-
Career (25 matches),,48.6%,72.2%,37.9%,39.1%,29.7%,64.5%,94.7%,73.7%,100.0%,71.4%
