Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2025 US Open R64,L vs Osaka,0.0%,-,11.0%,54.5%,13.0%,23.1%,0.0%,15.8%,66.7%,2.1%,33.3%,59,91
2025 Montreal R64,L vs Rybakina,4.4%,50.0%,2.8%,66.7%,20.0%,20.0%,0.0%,22.2%,33.3%,1.0%,0.0%,51,73
2025 Wimbledon R32,L vs Andreeva,6.4%,66.7%,19.0%,50.0%,14.8%,18.2%,0.0%,6.7%,0.0%,4.3%,0.0%,6,3
2025 Wimbledon R64,W vs Mboko,9.2%,71.4%,13.1%,85.0%,21.7%,33.3%,66.7%,13.8%,20.0%,6.8%,66.7%,143,124
2025 Roland Garros R16,L vs Keys,2.9%,50.0%,18.7%,57.7%,11.3%,11.8%,25.0%,7.0%,28.6%,1.9%,33.3%,28,42
2025 Roland Garros R32,W vs Bouzas Maneiro,6.7%,66.7%,9.9%,66.7%,20.8%,14.3%,50.0%,18.2%,33.3%,3.2%,20.0%,49,62
2025 BJK Cup Qualifiers RR,W vs Munk Mortensen,2.0%,100.0%,11.2%,64.3%,21.2%,31.6%,40.0%,9.3%,33.3%,0.0%,-,-6,35
2025 Charleston R64,W vs Gadecki,2.0%,0.0%,14.2%,62.5%,27.5%,26.3%,100.0%,8.7%,40.0%,1.4%,0.0%,-61,19
2025 Miami R64,W vs Kasatkina,7.0%,85.7%,14.4%,72.4%,23.5%,20.6%,0.0%,11.4%,41.2%,1.8%,0.0%,143,112
2024 Miami R128,L vs Wang,1.7%,100.0%,2.4%,66.7%,23.1%,14.3%,0.0%,8.3%,20.0%,3.0%,40.0%,57,94
2019 Washington R32,W vs Keys,0.0%,-,3.8%,50.0%,21.9%,17.4%,33.3%,13.6%,28.6%,1.3%,50.0%,109,135
Last 52 Weeks (8 matches),,4.4%,63.2%,12.7%,62.9%,18.6%,22.9%,36.8%,11.3%,30.2%,2.6%,32.4%,33,55
Career (11 matches),,4.1%,70.4%,11.1%,64.2%,19.9%,21.2%,29.6%,11.1%,31.9%,2.4%,30.4%,57,74
