Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 US Open R64,L vs Osaka,43% (3/7),33% (1/3),0/0,0/0,38% (3/8),0/2,0/1,- (0/0),- (0/0)
2025 Montreal R64,L vs Rybakina,88% (7/8),0% (0/3),0/0,0/0,0% (0/2),0/2,0/1,- (0/0),- (0/0)
2025 Wimbledon R32,L vs Andreeva,33% (3/9),11% (1/9),0/0,0/0,29% (2/7),0/2,0/1,- (0/0),- (0/0)
2025 Wimbledon R64,W vs Mboko,56% (9/16),50% (3/6),2/4,1/2,60% (3/5),0/0,0/0,57% (4/7),57% (4/7)
2025 Roland Garros R16,L vs Keys,44% (7/16),33% (1/3),0/0,0/0,57% (4/7),0/2,0/1,- (0/0),- (0/0)
2025 Roland Garros R32,W vs Bouzas Maneiro,89% (8/9),50% (4/8),2/2,1/1,0% (0/1),0/0,0/0,40% (2/5),83% (5/6)
2025 BJK Cup Qualifiers RR,W vs Munk Mortensen,75% (9/12),38% (3/8),2/3,1/1,100% (5/5),0/0,0/0,- (0/0),- (0/0)
2025 Charleston R64,W vs Gadecki,73% (8/11),36% (4/11),2/3,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2025 Miami R64,W vs Kasatkina,67% (12/18),44% (4/9),2/3,1/2,75% (12/16),0/1,0/0,- (0/0),- (0/0)
2024 Miami R128,L vs Wang,89% (8/9),25% (1/4),0/0,0/0,60% (3/5),0/2,0/1,25% (1/4),0% (0/4)
2021 US Open R128,L vs Zhang,60% (6/10),17% (1/6),0/0,0/0,0% (0/3),0/2,0/1,- (0/0),- (0/0)
2021 Roland Garros R64,L vs Kenin,75% (6/8),29% (2/7),0/0,0/0,58% (7/12),2/4,2/3,- (0/0),- (0/0)
2021 Roland Garros R128,W vs Blinkova,53% (8/15),57% (4/7),2/3,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2020 US Open R128,L vs Mladenovic,75% (3/4),50% (4/8),0/0,0/0,30% (3/10),0/2,0/1,- (0/0),- (0/0)
2019 Washington R32,W vs Keys,50% (9/18),27% (3/11),2/3,1/1,86% (6/7),2/2,0/0,80% (4/5),50% (3/6)
2019 W25 Sumter SC F,W vs Duval,63% (5/8),80% (8/10),2/2,1/1,67% (8/12),0/0,0/0,- (0/0),- (0/0)
2019 W25 Osprey FL R32,W vs Turati,67% (6/9),60% (6/10),2/4,1/3,0% (0/4),0/0,0/0,- (0/0),- (0/0)
2019 W25 Pelham AL SF,L vs Krejcikova,67% (8/12),45% (5/11),1/1,0/0,63% (10/16),2/4,0/1,- (0/0),- (0/0)
2019 W25 Pelham AL QF,W vs Nara,86% (6/7),67% (6/9),2/2,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2019 W25 Pelham AL R16,W vs Ivanova,80% (8/10),57% (4/7),2/2,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2025 (9 matches),,62.3%,35.0%,66.7%,71.4%,56.6%,0.0%,0.0%,50.0%,69.2%
2024 (1 matches),,88.9%,25.0%,-,-,60.0%,0.0%,0.0%,25.0%,0.0%
2021 (3 matches),,60.6%,35.0%,66.7%,100.0%,43.8%,33.3%,50.0%,-,-
2020 (1 matches),,75.0%,50.0%,-,-,30.0%,0.0%,0.0%,-,-
2019 (11 matches),,58.4%,45.7%,61.8%,62.5%,61.5%,69.2%,0.0%,56.3%,61.1%
Career (25 matches),,61.1%,41.6%,63.5%,66.7%,56.2%,34.4%,18.2%,50.0%,57.1%
