Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 US Open R64,L vs Osaka,0.96,0.58,41.5,2.2,7.7%,34.6%,0.0%,53.8%,25.9%,42.9%
2025 Montreal R64,L vs Rybakina,0.96,0.66,52.1,2.6,8.0%,52.0%,4.3%,73.9%,34.5%,17.2%
2025 Wimbledon R32,L vs Andreeva,0.93,0.61,43.4,2.0,4.0%,48.0%,0.0%,34.8%,40.0%,36.4%
2025 Wimbledon R64,W vs Mboko,1.11,1.31,54.2,3.7,2.4%,73.2%,2.7%,51.4%,38.5%,50.0%
2025 Roland Garros R16,L vs Keys,1.02,0.72,62.8,2.0,5.4%,59.5%,2.9%,51.4%,30.6%,32.3%
2025 Roland Garros R32,W vs Bouzas Maneiro,0.88,1.61,57.2,2.7,7.4%,66.7%,9.1%,81.8%,48.6%,48.6%
2025 BJK Cup Qualifiers RR,W vs Munk Mortensen,0.93,1.79,41.2,2.0,17.2%,62.1%,7.4%,88.9%,50.0%,45.5%
2025 Charleston R64,W vs Gadecki,1.01,1.52,54.9,2.2,3.6%,64.3%,0.0%,70.8%,58.1%,40.0%
2025 Miami R64,W vs Kasatkina,1.14,1.06,90.1,5.7,8.9%,57.1%,10.9%,61.8%,38.3%,37.2%
2024 Miami R128,L vs Wang,0.97,0.65,51.8,2.7,0.0%,59.4%,7.1%,67.9%,25.7%,23.3%
2021 US Open R128,L vs Zhang,0.87,0.63,45.1,2.0,20.0%,64.0%,9.1%,50.0%,41.9%,17.9%
2021 Roland Garros R64,L vs Kenin,0.89,0.71,47.8,2.7,8.6%,51.4%,5.9%,52.9%,44.1%,31.3%
2021 Roland Garros R128,W vs Blinkova,1.12,1.71,40.0,2.0,7.1%,67.9%,11.1%,63.0%,65.4%,40.0%
2020 US Open R128,L vs Mladenovic,1.02,0.69,49.6,2.7,0.0%,41.9%,4.0%,32.0%,42.4%,41.9%
2019 Washington R32,W vs Keys,1.07,1.28,64.4,3.7,7.3%,75.6%,5.4%,51.4%,47.6%,37.5%
2019 W25 Sumter SC F,W vs Duval,1.09,1.39,55.6,3.0,-,53.1%,-,63.3%,55.3%,51.5%
2019 W25 Osprey FL R32,W vs Turati,1.08,1.38,50.4,2.0,0.0%,48.3%,0.0%,60.0%,70.0%,46.2%
2019 W25 Pelham AL SF,L vs Krejcikova,0.87,0.85,69.3,4.0,6.3%,50.0%,0.0%,55.6%,45.5%,46.3%
2019 W25 Pelham AL QF,W vs Nara,0.80,1.94,40.4,2.1,0.0%,73.7%,0.0%,72.2%,62.5%,68.2%
2019 W25 Pelham AL R16,W vs Ivanova,1.27,2.16,37.1,2.2,12.0%,76.0%,5.0%,70.0%,57.1%,32.0%
2025 (9 matches),,1.01,1.02,58.0,2.5,7.1%,58.5%,4.8%,62.1%,40.7%,39.2%
2024 (1 matches),,0.97,0.65,51.8,2.7,0.0%,59.4%,7.1%,67.9%,25.7%,23.3%
2021 (3 matches),,0.96,0.91,44.6,2.2,11.4%,60.2%,8.4%,55.4%,49.5%,29.4%
2020 (1 matches),,1.02,0.69,49.6,2.7,0.0%,41.9%,4.0%,32.0%,42.4%,41.9%
2019 (11 matches),,1.04,1.30,60.2,2.6,6.9%,62.6%,1.4%,58.6%,50.7%,48.0%
Career (25 matches),,1.02,1.11,57.2,2.5,6.9%,60.0%,3.6%,59.0%,45.8%,42.0%
