Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
1992 Wimbledon R64,L vs Mcenroe,0.91,0.90,54.5,5.7,6.5%,70.1%,6.1%,63.6%,32.6%,32.1%
1988 Australian Open F,L vs Wilander,1.06,0.86,55.6,4.0,2.2%,61.5%,2.3%,57.5%,31.3%,34.2%
1988 Australian Open SF,W vs Lendl,1.15,1.17,48.2,2.8,5.0%,63.7%,4.1%,61.6%,40.8%,34.4%
1987 Wimbledon F,W vs Lendl,1.03,2.30,33.0,2.0,4.7%,88.4%,5.3%,73.7%,40.3%,42.2%
1987 Wimbledon SF,W vs Connors,0.94,1.90,31.4,2.0,16.2%,81.1%,11.8%,73.5%,46.5%,44.7%
1987 Australian Open F,L vs Edberg,0.90,0.81,34.6,2.1,5.8%,62.8%,1.2%,55.6%,32.1%,40.8%
1984 US Open SF,L vs Lendl,0.99,0.92,68.4,38.9,6.9%,58.6%,3.9%,73.7%,29.5%,34.2%
1992 (1 matches),,0.91,0.90,54.5,5.7,6.5%,70.1%,6.1%,63.6%,32.6%,32.1%
1988 (2 matches),,1.10,0.99,52.2,3.3,3.5%,62.6%,3.1%,59.4%,35.8%,34.3%
1987 (3 matches),,0.94,1.22,33.4,2.0,7.8%,73.5%,4.6%,64.1%,38.3%,42.2%
1984 (1 matches),,0.99,0.92,68.4,38.9,6.9%,58.6%,3.9%,73.7%,29.5%,34.2%
Career (7 matches),,1.00,1.04,48.7,3.1,6.0%,66.7%,4.2%,64.0%,35.1%,36.8%
