Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1997,9,2,7,22.2%,7-16,30.4%,93-126,42.5%,3-1,75.0%,9,71.6%,11.3%,7.5%,7.2%,53.1%,74.6%,39.1%,57.9%,32.4%,46.4%,0.77,R16 (2x)
1996,3,0,3,0.0%,0-7,0.0%,23-43,34.8%,0-1,0.0%,3,63.6%,6.3%,7.3%,5.0%,59.2%,62.0%,43.8%,54.6%,25.9%,41.0%,0.57,R32 (Newport)
1995,12,5,7,41.7%,12-18,40.0%,134-165,44.8%,4-3,57.1%,12,74.1%,15.1%,8.5%,5.4%,56.3%,76.1%,42.5%,61.4%,33.8%,48.0%,0.87,QF (2x)
1994,2,0,2,0.0%,2-4,33.3%,21-32,39.6%,0-0,-,2,57.7%,22.2%,6.3%,5.7%,48.3%,63.1%,47.8%,55.2%,34.6%,45.2%,0.77,R32 (2x)
1992,9,5,4,55.6%,18-10,64.3%,145-135,51.8%,6-2,75.0%,9,82.2%,20.4%,6.6%,2.6%,62.4%,70.7%,56.0%,65.2%,36.3%,50.9%,1.04,QF (Queen's Club)
1991,25,14,11,56.0%,39-28,58.2%,340-320,51.5%,7-2,77.8%,23,79.2%,20.6%,5.8%,3.8%,59.7%,70.6%,51.3%,62.8%,36.9%,50.1%,0.99,QF (3x)
1990,30,20,10,66.7%,42-23,64.6%,326-255,56.1%,8-10,44.4%,0,,,,,,,,,,,,W (Hong Kong)
1989,8,4,4,50.0%,10-10,50.0%,115-86,57.2%,2-2,50.0%,0,,,,,,,,,,,,R16 (Australian Open)
1988,34,25,9,73.5%,65-30,68.4%,506-348,59.3%,5-6,45.5%,0,,,,,,,,,,,,F (Australian Open)
1987,63,46,17,73.0%,97-40,70.8%,727-538,57.5%,19-16,54.3%,0,,,,,,,,,,,,W (3x)
1986,35,24,11,68.6%,59-28,67.8%,478-381,55.6%,5-8,38.5%,0,,,,,,,,,,,,SF (2x)
1985,21,12,9,57.1%,29-20,59.2%,255-210,54.8%,4-5,44.4%,0,,,,,,,,,,,,SF (Brussels)
1984,46,29,17,63.0%,67-40,62.6%,546-459,54.3%,12-13,48.0%,0,,,,,,,,,,,,F (Melbourne Indoor)
1983,56,33,23,58.9%,77-56,57.9%,657-578,53.2%,10-11,47.6%,0,,,,,,,,,,,,W (Brisbane)
1982,27,17,10,63.0%,31-25,55.4%,272-238,53.3%,8-4,66.7%,0,,,,,,,,,,,,W (Melbourne)
1981,7,2,5,28.6%,3-11,21.4%,47-73,39.2%,2-0,100.0%,0,,,,,,,,,,,,R16 (2x)
Career,387,238,149,61.5%,558-366,60.4%,4685-3987,54.0%,95-84,53.1%,58,76.2%,17.6%,6.8%,4.6%,58.1%,71.7%,47.6%,61.6%,35.0%,48.7%,0.91,
