Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,0,,,,,,,,,,,,R32 (W25 Monastir)
2022,18,10,8,55.6%,25-17,59.5%,211-169,55.5%,1-3,25.0%,0,,,,,,,,,,,,SF (W25 Monastir)
2021,32,15,17,46.9%,35-39,47.3%,337-333,50.3%,2-3,40.0%,5,54.9%,46.3%,0.3%,10.6%,55.2%,62.6%,40.5%,52.7%,50.1%,51.4%,1.06,SF (W60+H La Bisbal D'Emporda)
2020,22,13,9,59.1%,28-20,58.3%,234-203,53.5%,1-0,100.0%,2,36.4%,45.5%,0.0%,4.5%,75.2%,50.8%,23.1%,43.9%,49.3%,46.5%,0.88,F (2x)
2019,41,20,21,48.8%,52-46,53.1%,459-414,52.6%,5-4,55.6%,7,53.3%,54.8%,0.0%,6.0%,67.6%,57.1%,40.8%,51.8%,51.7%,51.8%,1.07,SF (W25 Solarino)
2018,44,27,17,61.4%,58-42,58.0%,485-434,52.8%,6-0,100.0%,1,33.3%,25.0%,0.0%,1.8%,64.3%,36.1%,50.0%,41.1%,36.4%,39.0%,0.62,W (2x)
2017,60,39,21,65.0%,86-46,65.2%,674-541,55.5%,11-7,61.1%,0,,,,,,,,,,,,F (3x)
2016,31,20,11,64.5%,44-25,63.8%,342-269,56.0%,2-2,50.0%,1,44.4%,30.0%,0.0%,8.3%,50.0%,54.2%,41.7%,47.9%,44.9%,46.2%,0.86,W (2x)
2015,28,18,10,64.3%,38-27,58.5%,311-261,54.4%,2-1,66.7%,0,,,,,,,,,,,,W (Monterrey $25K)
2014,47,26,21,55.3%,58-51,53.2%,536-462,53.7%,6-8,42.9%,0,,,,,,,,,,,,W (Margaret River 25K)
2013,16,7,9,43.8%,16-20,44.4%,160-167,48.9%,1-1,50.0%,0,,,,,,,,,,,,QF (2x)
2012,48,30,18,62.5%,65-46,58.6%,556-491,53.1%,10-9,52.6%,0,,,,,,,,,,,,F (4x)
2011,53,32,21,60.4%,71-48,59.7%,590-491,54.6%,4-6,40.0%,0,,,,,,,,,,,,W (Umag 10K)
2010,15,3,12,20.0%,9-25,26.5%,121-184,39.7%,1-2,33.3%,0,,,,,,,,,,,,R16 (3x)
2009,45,29,16,64.4%,64-38,62.7%,508-418,54.9%,2-3,40.0%,0,,,,,,,,,,,,F (3x)
2008,24,17,7,70.8%,37-16,69.8%,276-194,58.7%,2-2,50.0%,0,,,,,,,,,,,,W (Sarajevo 10K)
2007,11,7,4,63.6%,16-11,59.3%,138-128,51.9%,3-1,75.0%,0,,,,,,,,,,,,F (Bol 10K)
2006,6,3,3,50.0%,8-6,57.1%,74-68,52.1%,2-1,66.7%,0,,,,,,,,,,,,SF (Dubrovnik 10K)
Career,542,316,226,58.3%,710-525,57.5%,6016-5239,53.5%,61-53,53.5%,16,49.7%,47.4%,0.1%,7.2%,63.6%,56.2%,39.3%,50.1%,49.7%,49.9%,1.00,
