Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,4,Hard,7,3,4,42.9%,0,0,0,-,2013,2022,Q3,7,0.97,0.8%,5.7%,69.4%,54.3%,43.9%,51.1%,47.2%,57.4%,53.3%
Roland Garros,5,Clay,7,2,5,28.6%,2,1,1,50.0%,2013,2021,Q3,4,0.76,0.4%,4.3%,67.2%,47.1%,36.9%,43.8%,42.7%,30.6%,31.3%
Wimbledon,5,Grass,6,1,5,16.7%,1,0,1,0.0%,2013,2021,Q2,3,0.79,0.0%,5.2%,70.7%,54.5%,29.4%,47.1%,42.0%,53.3%,72.7%
US Open,7,Hard,12,5,7,41.7%,4,2,2,50.0%,2012,2021,R128,4,0.83,0.0%,14.5%,63.5%,46.4%,26.2%,39.0%,50.5%,36.0%,51.1%
Fed Cup,3,,4,1,3,25.0%,0,0,0,-,2012,2014,,0,,,,,,,,,,
Karlsruhe,2,Clay,5,3,2,60.0%,1,1,0,100.0%,2019,2021,QF,5,1.06,0.0%,9.6%,60.8%,61.6%,39.4%,52.9%,49.8%,46.9%,67.9%
Bol,4,Clay,9,5,4,55.6%,2,0,2,0.0%,2016,2021,QF,9,1.15,0.2%,6.1%,68.4%,60.8%,38.3%,53.7%,53.2%,46.2%,54.7%
Istanbul,3,Clay,5,2,3,40.0%,1,1,0,100.0%,2015,2021,R32,4,0.94,0.0%,7.9%,67.5%,54.5%,29.7%,46.4%,50.5%,47.9%,41.2%
Palermo,3,Clay,7,4,3,57.1%,2,0,2,0.0%,2012,2020,R32,7,1.12,0.4%,5.1%,73.5%,57.0%,35.9%,51.4%,54.6%,45.6%,58.0%
Bucharest,2,Clay,5,2,3,40.0%,0,0,0,-,2017,2019,R32,5,0.98,0.3%,5.5%,65.8%,55.8%,44.2%,51.8%,47.4%,47.7%,43.2%
Bogota,3,Clay,7,4,3,57.1%,3,2,1,66.7%,2013,2018,R16,6,1.01,0.5%,12.4%,61.4%,62.2%,34.2%,51.4%,49.2%,57.8%,51.4%
