Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Bastad R16,L vs Barthel,1.02,0.59,35.6,2.0,-,43.5%,-,28.6%,43.5%,27.8%
2019 Bol R16,L vs Siegemund,0.93,0.95,58.5,1000.0,-,34.4%,-,56.4%,57.1%,55.6%
2019 Bol R32,W vs Allertova,1.19,3.05,27.1,2.2,-,77.8%,-,70.6%,60.9%,71.4%
2019 W25 Curitiba R16,L vs Bondar,0.81,0.48,33.7,2.1,0.0%,47.8%,0.0%,38.1%,30.8%,38.1%
2019 W25 Curitiba R32,W vs Pereira,1.02,1.46,53.9,2.9,0.0%,61.5%,0.0%,60.0%,62.1%,50.0%
2019 W25 Sao Paulo R16,L vs Chirico,1.11,0.70,47.4,2.2,-,34.6%,-,22.7%,41.7%,47.8%
2019 W25 Sao Paulo R32,W vs Alves,1.04,1.90,38.7,2.0,0.0%,75.0%,0.0%,42.3%,77.8%,70.6%
2019 W25 Singapore R32,W vs Tan,0.76,7.11,28.5,2.2,0.0%,92.9%,0.0%,91.7%,76.2%,66.7%
2019 W25 Singapore R32,W vs Lim,0.99,3.92,27.4,2.0,0.0%,75.0%,0.0%,85.7%,76.5%,81.3%
2018 Mumbai R32,L vs Gasparyan,0.95,0.59,40.5,2.3,0.0%,44.8%,0.0%,37.0%,37.5%,35.0%
2018 Strasbourg R32,L vs Vikhlyantseva,0.85,0.74,56.8,2.0,0.0%,45.5%,0.0%,40.7%,55.3%,43.2%
2017 Santa Margherita Di Pula $25K R16,W vs Alibalic,1.00,1.29,56.3,2.2,0.0%,51.5%,0.0%,59.4%,62.2%,52.8%
2017 Santa Margherita Di Pula $25K SF,L vs Ivakhnenko,1.03,0.77,44.6,2.1,0.0%,38.7%,0.0%,27.6%,58.3%,40.0%
2017 Santa Margherita Di Pula $25K R16,W vs Alibalic,1.04,1.38,49.7,2.4,2.8%,58.3%,0.0%,45.2%,60.6%,66.7%
2017 Santa Margherita Di Pula $25K R32,W vs Gorgodze,1.08,1.38,56.6,2.2,0.0%,58.1%,2.4%,40.5%,65.5%,63.0%
2017 Santa Margherita Di Pula $25K QF,L vs Von Deichmann,0.89,0.82,59.1,2.1,0.0%,38.2%,0.0%,39.4%,51.4%,61.8%
2017 Santa Margherita Di Pula $25K R16,W vs Pella,1.17,1.23,61.0,25.4,0.0%,48.9%,0.0%,56.5%,48.8%,50.0%
2017 Santa Margherita Di Pula $25K R32,W vs Di Giuseppe,1.06,1.22,65.8,3.3,0.0%,52.4%,0.0%,52.6%,51.2%,57.9%
2017 Santa Margherita Di Pula $25K F,L vs Zidansek,0.89,0.83,58.8,3.7,0.0%,39.0%,0.0%,47.5%,55.0%,50.0%
2017 Santa Margherita Di Pula $25K SF,W vs Pella,1.27,1.57,46.5,2.0,0.0%,46.2%,0.0%,62.9%,57.1%,56.0%
2019 (9 matches),,0.99,1.19,42.8,2.5,0.0%,54.0%,0.0%,52.1%,57.0%,55.6%
2018 (2 matches),,0.91,0.70,49.9,2.1,0.0%,45.2%,0.0%,38.9%,48.4%,40.4%
2017 (47 matches),,1.05,1.17,57.3,2.7,0.1%,51.5%,0.1%,51.7%,54.0%,54.1%
2016 (27 matches),,1.02,1.16,52.0,2.6,0.0%,52.6%,0.0%,54.3%,51.8%,53.9%
2015 (7 matches),,0.96,1.05,56.4,3.0,0.0%,50.6%,0.0%,54.4%,52.5%,50.9%
Career (127 matches),,1.02,1.13,54.4,2.6,0.2%,52.2%,0.0%,52.5%,52.3%,53.1%
