Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2021,4,0,4,0.0%,2-8,20.0%,28-53,34.6%,0-0,-,4,32.5%,36.6%,0.4%,8.8%,61.5%,46.9%,34.8%,42.3%,44.4%,43.4%,0.77,R32 (4x)
2019,2,0,2,0.0%,0-4,0.0%,15-26,36.6%,0-0,-,2,33.3%,40.0%,0.0%,5.6%,64.3%,46.9%,42.2%,45.2%,46.9%,46.1%,0.86,R32 (2x)
2018,1,0,1,0.0%,0-2,0.0%,9-13,40.9%,0-1,0.0%,1,40.0%,45.5%,0.0%,0.0%,73.3%,52.3%,18.8%,43.3%,49.3%,46.7%,0.87,R32 (Strasbourg)
2017,2,1,1,50.0%,3-2,60.0%,23-15,60.5%,0-0,-,2,52.6%,68.4%,0.0%,3.9%,73.6%,57.9%,35.3%,51.9%,59.6%,55.5%,1.24,R16 (Bol)
2016,4,2,2,50.0%,4-4,50.0%,41-39,51.2%,0-1,0.0%,4,57.9%,46.3%,0.0%,6.7%,69.4%,60.6%,33.8%,52.4%,46.6%,49.5%,0.98,QF (Bol)
2015,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,0,,,,,,,,,,,,R128 (US Open)
2014,2,0,2,0.0%,2-4,33.3%,22-26,45.8%,0-0,-,0,,,,,,,,,,,,
2013,8,3,5,37.5%,7-10,41.2%,69-84,45.1%,1-0,100.0%,7,-,-,0.4%,7.4%,70.7%,57.0%,34.3%,50.3%,46.3%,48.4%,0.93,R16 (3x)
2012,1,1,0,100.0%,0-0,-,0-0,-,0-0,-,0,,,,,,,,,,,,
Career,25,7,18,28.0%,18-36,33.3%,211-268,44.1%,1-2,33.3%,20,43.8%,45.5%,0.2%,6.7%,68.5%,54.9%,34.7%,48.5%,47.3%,47.9%,0.92,
