Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
15-Feb-2026,Dubai,Hard,R32,61,7,(5) Mirra Andreeva [RUS] d. Kasatkina,W/O,,,,,,,,
15-Feb-2026,Dubai,Hard,R64,61,52,Kasatkina d. Laura Siegemund [GER],6-2 6-3,1.35,3.2%,11.1%,61.9%,61.5%,45.8%,4/7,1:28
08-Feb-2026,Doha,Hard,R16,61,2,(1) Iga Swiatek [POL] d. Kasatkina,5-7 6-1 6-1,0.78,1.1%,4.4%,67.8%,55.7%,24.1%,10/18,2:17
08-Feb-2026,Doha,Hard,R32,61,22,Kasatkina d. (16) Elise Mertens [BEL],6-4 6-0,1.34,0.0%,9.4%,67.2%,65.1%,42.9%,3/5,1:37
08-Feb-2026,Doha,Hard,R64,61,88,Kasatkina d. (Q) Moyuka Uchijima [JPN],4-6 6-3 6-0,1.20,3.6%,6.0%,65.5%,58.2%,51.7%,8/12,2:03
01-Feb-2026,Abu Dhabi,Hard,R32,62,94,(Q) Simona Waltert [SUI] d. Kasatkina,7-6(5) 3-6 6-4,1.01,0.0%,7.9%,71.1%,58.0%,51.5%,4/9,2:44
19-Jan-2026,Australian Open,Hard,R128,43,126,(Q) Nikola Bartunkova [CZE] d. Kasatkina,7-6(7) 0-6 6-3,1.03,2.6%,10.5%,64.5%,59.2%,37.0%,1/6,2:03
12-Jan-2026,Adelaide,Hard,R16,48,37,(Q) Jaqueline Cristian [ROU] d. Kasatkina,6-4 6-0,0.77,0.0%,13.8%,64.6%,40.5%,26.1%,10/18,1:31
12-Jan-2026,Adelaide,Hard,R32,48,52,Kasatkina d. (WC) Maria Sakkari [GRE],7-6(2) 6-4,1.15,4.2%,8.5%,70.4%,58.0%,33.3%,3/9,1:55
04-Jan-2026,Brisbane,Hard,R64,40,55,Anastasia Potapova [RUS] d. Kasatkina,7-5 4-6 6-4,0.83,3.6%,14.3%,57.1%,65.6%,39.6%,10/15,2:33
24-Sep-2025,Beijing,Hard,R64,20,81,Sonay Kartal [GBR] d. (14) Kasatkina,6-3 6-0,0.49,0.0%,3.9%,74.5%,44.7%,23.1%,5/11,1:04
15-Sep-2025,Seoul,Hard,R16,16,77,(Q) Katerina Siniakova [CZE] d. (4) Kasatkina,7-6(2) 6-2,0.78,1.3%,10.5%,57.9%,50.0%,43.8%,5/10,1:57
25-Aug-2025,US Open,Hard,R32,18,24,(23) Naomi Osaka [JPN] d. (15) Kasatkina,6-0 4-6 6-3,0.72,4.3%,20.0%,52.9%,62.2%,27.3%,2/9,1:44
25-Aug-2025,US Open,Hard,R64,18,65,(15) Kasatkina d. Kamilla Rakhimova [UZB],6-2 4-6 7-5,1.06,2.9%,6.7%,64.4%,61.2%,37.8%,9/15,2:22
25-Aug-2025,US Open,Hard,R128,18,70,(15) Kasatkina d. Elena Gabriela Ruse [ROU],7-5 6-1,1.46,3.8%,15.1%,62.3%,57.6%,50.0%,2/6,1:18
07-Aug-2025,Cincinnati,Hard,R64,17,61,Lucia Bronzetti [ITA] d. (15) Kasatkina,6-3 1-6 6-4,1.02,3.8%,5.1%,71.8%,58.9%,50.0%,4/9,1:55
