Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Doha R16,L vs Swiatek,20,30,0.7,11.0%,16.5%,19,26,0.7,11.4%,15.7%,7.8%,3.6%,1.2,24.2%,19.8%
2026 Adelaide R16,L vs Cristian,13,36,0.4,10.7%,29.8%,13,27,0.5,12.1%,25.2%,6.5%,5.6%,0.9,15.7%,18.2%
2026 Brisbane R64,L vs Potapova,33,39,0.8,15.1%,17.9%,29,23,1.3,15.6%,12.4%,10.2%,4.8%,1.5,21.1%,13.8%
2025 US Open R32,L vs Osaka,14,33,0.4,9.8%,23.1%,11,19,0.6,9.7%,16.8%,7.1%,2.7%,1.0,23.1%,23.8%
2025 Queen's Club R32,L vs Kartal,26,42,0.6,14.5%,23.5%,25,37,0.7,14.5%,21.4%,9.2%,3.5%,0.5,10.1%,21.8%
2025 Roland Garros R16,L vs Andreeva,10,33,0.3,7.4%,24.3%,9,31,0.3,6.9%,23.8%,4.6%,2.3%,0.9,20.6%,22.1%
2025 Charleston R16,L vs Kenin,20,31,0.6,13.2%,20.4%,15,26,0.6,11.0%,19.1%,3.7%,7.4%,0.8,23.7%,28.3%
2025 Miami R64,L vs Baptiste,21,28,0.8,10.4%,13.9%,16,22,0.7,9.1%,12.6%,5.1%,4.0%,0.9,21.4%,24.9%
2025 Indian Wells R32,L vs Samsonova,13,16,0.8,8.4%,10.3%,13,11,1.2,9.2%,7.8%,7.1%,1.4%,0.9,25.2%,27.7%
2025 Doha R16,L vs Pegula,19,21,0.9,12.5%,13.8%,19,18,1.1,12.9%,12.2%,6.8%,5.4%,1.1,21.1%,18.4%
2025 Doha R32,W vs Avanesyan,18,19,0.9,13.1%,13.9%,18,15,1.2,13.7%,11.5%,6.1%,6.9%,0.7,17.5%,25.5%
2025 Australian Open R16,L vs Navarro,34,59,0.6,14.0%,24.4%,31,50,0.6,13.9%,22.4%,8.1%,5.8%,1.0,16.5%,16.5%
2025 Australian Open R32,W vs Putintseva,15,20,0.8,13.5%,18.0%,14,13,1.1,13.7%,12.7%,10.8%,2.9%,0.3,9.9%,29.7%
2025 Australian Open R64,W vs Wang,8,17,0.5,7.7%,16.3%,7,15,0.5,7.2%,15.5%,5.2%,2.1%,0.4,12.5%,35.6%
2025 Australian Open R128,W vs Tomova,22,18,1.2,22.0%,18.0%,20,18,1.1,21.5%,19.4%,11.8%,9.7%,0.5,12.0%,24.0%
2025 Adelaide R16,W vs Jones,23,22,1.0,16.4%,15.7%,18,19,0.9,14.0%,14.7%,7.8%,4.7%,0.8,17.1%,21.4%
2025 Adelaide R32,W vs Gadecki,21,13,1.6,17.1%,10.6%,17,11,1.5,15.7%,10.2%,8.3%,6.5%,0.7,17.1%,23.6%
2024 Riyadh Finals RR,L vs Swiatek,2,17,0.1,2.7%,23.0%,2,14,0.1,2.9%,20.3%,0.0%,1.4%,1.5,20.3%,13.5%
2024 Ningbo F,W vs Andreeva,8,34,0.2,5.2%,21.9%,8,30,0.3,5.5%,20.5%,3.4%,2.1%,0.4,12.9%,34.8%
2024 Wuhan R16,L vs Linette,7,20,0.4,6.9%,19.6%,7,15,0.5,7.3%,15.6%,4.2%,3.1%,1.1,21.6%,19.6%
Career (170 matches),,2770,4296,0.6,11.4%,17.7%,2549,3577,0.7,11.4%,16.0%,7.2%,3.4%,0.8,18.7%,24.2%
