Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2026 Doha R16,L vs Swiatek,70.7%,53.8%,8.7%,5/3,2.31,4.3%,68.3%,53.7%,6.7%,2.24,6.1%,85.7%,54.2%,14.3%,2.47,0.0%
2026 Adelaide R16,L vs Cristian,76.8%,58.1%,8.9%,2/3,2.87,1.9%,77.8%,46.4%,8.3%,2.90,2.6%,88.2%,80.0%,11.8%,2.78,0.0%
2026 Brisbane R64,L vs Potapova,69.8%,47.3%,10.4%,11/0,2.42,13.4%,69.1%,44.7%,10.3%,2.45,17.8%,81.8%,51.9%,12.1%,2.36,4.5%
2025 US Open R32,L vs Osaka,66.2%,51.0%,6.8%,3/2,2.50,4.7%,60.5%,42.3%,4.7%,2.60,7.4%,85.2%,60.9%,11.1%,2.34,0.0%
2025 Queens Club R32,L vs Kartal,86.3%,43.9%,4.2%,3/1,2.41,11.8%,85.3%,39.7%,2.9%,2.53,12.8%,88.9%,54.2%,7.4%,2.15,9.5%
2025 Roland Garros R16,L vs Andreeva,87.7%,42.2%,5.5%,2/2,2.07,1.9%,84.0%,35.7%,6.0%,1.99,2.3%,95.7%,54.5%,4.3%,2.42,0.0%
2025 Charleston R16,L vs Kenin,83.7%,41.7%,5.8%,3/2,2.65,6.4%,90.7%,42.9%,3.7%,2.52,11.1%,82.1%,39.1%,10.7%,2.84,0.0%
2025 Miami R64,L vs Baptiste,73.9%,50.0%,5.4%,4/2,2.23,8.3%,68.3%,46.3%,6.7%,2.23,9.8%,87.2%,53.7%,4.3%,2.23,0.0%
2025 Indian Wells R32,L vs Samsonova,74.1%,57.1%,8.2%,3/4,2.39,2.0%,62.7%,59.4%,5.9%,2.31,3.1%,96.9%,54.8%,12.5%,2.53,0.0%
2025 Doha R16,L vs Pegula,83.3%,44.6%,6.4%,3/2,2.68,3.8%,84.8%,48.7%,2.2%,2.59,5.9%,86.7%,38.5%,13.3%,2.84,0.0%
2025 Doha R32,W vs Avanesyan,90.0%,52.4%,1.4%,1/0,2.62,5.6%,90.2%,48.6%,2.4%,2.53,7.3%,96.3%,57.7%,0.0%,2.92,0.0%
2025 Australian Open R16,L vs Navarro,85.0%,50.5%,5.6%,4/2,2.80,2.8%,85.3%,42.2%,4.0%,2.81,2.4%,100.0%,70.4%,11.1%,2.79,3.8%
2025 Australian Open R32,W vs Putintseva,82.1%,65.2%,3.6%,2/0,2.55,0.0%,78.4%,69.0%,5.4%,2.46,0.0%,94.4%,58.8%,0.0%,2.94,0.0%
2025 Australian Open R64,W vs Wang,86.0%,60.5%,4.0%,2/0,2.41,2.8%,93.5%,51.7%,0.0%,2.37,4.2%,82.4%,78.6%,11.8%,2.48,0.0%
2025 Australian Open R128,W vs Tomova,83.3%,52.5%,4.2%,2/0,2.55,15.6%,97.1%,51.5%,0.0%,2.60,25.0%,77.8%,57.1%,22.2%,2.46,0.0%
2025 Adelaide R16,W vs Jones,77.9%,58.5%,10.3%,5/2,2.68,5.8%,77.8%,54.3%,11.1%,2.56,8.6%,90.0%,66.7%,10.0%,2.94,0.0%
2025 Adelaide R32,W vs Gadecki,77.6%,53.8%,1.5%,0/1,2.58,27.0%,83.7%,52.8%,2.3%,2.49,33.3%,94.1%,56.3%,0.0%,2.97,0.0%
2024 Riyadh Finals RR,L vs Swiatek,64.1%,40.0%,5.1%,1/1,2.84,4.2%,56.0%,42.9%,0.0%,2.83,8.3%,84.6%,36.4%,15.4%,2.85,0.0%
2024 Ningbo F,W vs Andreeva,87.5%,51.4%,1.3%,0/1,2.58,4.8%,90.7%,51.0%,0.0%,2.65,4.2%,100.0%,52.4%,4.8%,2.34,7.1%
2024 Wuhan R16,L vs Linette,84.2%,45.8%,10.5%,3/3,2.93,3.3%,86.8%,45.5%,13.2%,2.88,4.5%,78.9%,46.7%,5.3%,3.06,0.0%
Last 52 Weeks (7 matches),,77.1%,47.4%,7.2%,69.0%,2.45,6.8%,76.8%,43.3%,6.1%,2.44,8.7%,86.3%,55.1%,10.4%,2.47,2.4%
Career (128 matches),,80.3%,50.9%,6.0%,54.3%,2.51,4.9%,81.6%,47.3%,4.7%,2.49,6.1%,88.8%,57.3%,9.4%,2.56,1.6%
