Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 Doha R16,L vs Swiatek,56% (5/9),33% (4/12),1/2,0/0,56% (10/18),3/5,2/3,- (0/0),- (0/0)
2026 Adelaide R16,L vs Cristian,0% (0/3),67% (4/6),0/0,0/0,56% (10/18),2/4,0/1,- (0/0),- (0/0)
2026 Brisbane R64,L vs Potapova,73% (11/15),44% (4/9),1/1,0/0,67% (10/15),2/4,2/3,- (0/0),- (0/0)
2025 US Open R32,L vs Osaka,63% (5/8),67% (4/6),1/3,0/0,22% (2/9),0/2,0/1,- (0/0),- (0/0)
2025 Queen's Club R32,L vs Kartal,50% (8/16),22% (2/9),1/1,0/0,50% (4/8),0/2,0/1,- (0/0),- (0/0)
2025 Roland Garros R16,L vs Andreeva,75% (6/8),40% (2/5),0/1,0/0,43% (3/7),1/3,1/2,- (0/0),- (0/0)
2025 Charleston R16,L vs Kenin,40% (6/15),33% (3/9),0/1,0/0,33% (2/6),3/5,3/4,63% (5/8),25% (2/8)
2025 Miami R64,L vs Baptiste,73% (11/15),25% (4/16),1/1,0/0,56% (5/9),1/3,1/2,- (0/0),- (0/0)
2025 Indian Wells R32,L vs Samsonova,67% (6/9),38% (5/13),1/1,0/0,33% (3/9),1/3,0/1,- (0/0),- (0/0)
2025 Doha R16,L vs Pegula,50% (6/12),25% (2/8),0/0,0/0,44% (4/9),1/3,0/1,- (0/0),- (0/0)
2025 Doha R32,W vs Avanesyan,39% (7/18),42% (5/12),2/4,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2025 Australian Open R16,L vs Navarro,50% (8/16),73% (8/11),1/1,0/0,64% (16/25),7/9,3/4,- (0/0),- (0/0)
2025 Australian Open R32,W vs Putintseva,64% (7/11),100% (6/6),2/2,1/1,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2025 Australian Open R64,W vs Wang,70% (7/10),42% (5/12),2/5,1/3,100% (7/7),0/0,0/0,- (0/0),- (0/0)
2025 Australian Open R128,W vs Tomova,70% (7/10),50% (5/10),2/2,1/1,80% (4/5),0/0,0/0,- (0/0),- (0/0)
2025 Adelaide R16,W vs Jones,47% (7/15),60% (6/10),2/4,1/1,63% (5/8),0/0,0/0,- (0/0),- (0/0)
2025 Adelaide R32,W vs Gadecki,70% (7/10),63% (5/8),2/2,1/1,83% (5/6),0/0,0/0,- (0/0),- (0/0)
2024 Riyadh Finals RR,L vs Swiatek,50% (1/2),- (0/0),0/0,0/0,17% (1/6),3/5,2/3,- (0/0),- (0/0)
2024 Ningbo F,W vs Andreeva,75% (9/12),88% (7/8),2/3,1/1,43% (3/7),1/2,0/0,- (0/0),- (0/0)
2024 Wuhan R16,L vs Linette,60% (3/5),100% (2/2),0/0,0/0,17% (1/6),0/2,0/1,- (0/0),- (0/0)
2026 (3 matches),,59.3%,44.4%,66.7%,-,58.8%,53.8%,57.1%,-,-
2025 (14 matches),,56.6%,45.9%,60.7%,75.0%,55.7%,46.7%,50.0%,62.5%,25.0%
2024 (23 matches),,54.1%,46.4%,58.5%,58.8%,53.4%,49.2%,38.1%,47.8%,54.5%
2023 (19 matches),,50.5%,54.7%,47.2%,53.8%,48.9%,38.1%,47.8%,52.4%,43.9%
2022 (18 matches),,50.3%,46.6%,48.4%,45.5%,46.7%,34.9%,43.5%,42.1%,48.7%
Career (318 matches),,57.4%,49.0%,54.9%,55.7%,51.6%,44.4%,48.4%,53.1%,47.7%
