Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,22,8,14,36.4%,25-29,46.3%,249-254,49.5%,1-4,20.0%,21,55.7%,43.4%,2.6%,9.2%,64.9%,58.9%,39.9%,52.2%,46.8%,49.5%,0.98
Clay,10,5,5,50.0%,10-11,47.6%,101-93,52.1%,0-2,0.0%,10,57.4%,48.0%,1.8%,7.6%,67.8%,57.2%,44.5%,53.1%,48.5%,50.7%,1.04
Grass,6,2,4,33.3%,6-9,40.0%,63-71,47.0%,0-0,-,6,60.0%,34.8%,1.7%,9.6%,66.9%,61.3%,39.9%,54.2%,44.7%,49.2%,0.98
Grand Slams,11,7,4,63.6%,16-11,59.3%,136-111,55.1%,0-1,0.0%,11,60.0%,50.8%,2.5%,9.7%,69.6%,60.9%,37.2%,53.7%,50.1%,51.8%,1.08
Premiers,9,2,7,22.2%,7-14,33.3%,92-110,45.5%,1-3,25.0%,9,57.1%,35.0%,2.1%,9.6%,63.2%,58.4%,42.2%,52.4%,43.6%,48.0%,0.92
Internationals,2,0,2,0.0%,1-4,20.0%,18-27,40.0%,0-0,-,2,40.9%,39.1%,1.4%,11.9%,67.1%,53.1%,36.2%,47.6%,46.3%,46.9%,0.88
vs Righties,37,15,22,40.5%,40-47,46.0%,399-403,49.8%,1-6,14.3%,36,56.6%,43.4%,2.3%,8.8%,65.8%,58.8%,40.8%,52.6%,46.9%,49.7%,0.99
vs Lefties,1,0,1,0.0%,1-2,33.3%,14-15,48.3%,0-0,-,1,64.3%,33.3%,2.2%,11.8%,67.7%,61.9%,43.3%,55.9%,44.7%,50.3%,1.01
vs Top 10,4,1,3,25.0%,3-4,42.9%,30-36,45.5%,0-0,-,3,59.4%,32.4%,1.8%,4.0%,77.2%,58.4%,37.3%,53.6%,42.7%,48.1%,0.92
