Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
14-Oct-2024,Ningbo,Hard,F,11,19,(5) Kasatkina d. Mirra Andreeva [RUS],6-0 4-6 6-4,1.33,0.0%,5.3%,72.0%,64.8%,52.4%,3/7,1:54
16-Sep-2024,Seoul,Hard,F,13,17,(3) Beatriz Haddad Maia [BRA] d. (1) Kasatkina,1-6 6-4 6-1,0.97,0.0%,4.5%,81.8%,63.0%,50.0%,1/5,1:50
24-Jun-2024,Eastbourne,Grass,F,14,30,(6) Kasatkina d. Leylah Fernandez [CAN],6-3 6-4,1.19,1.1%,5.7%,74.7%,63.1%,40.9%,5/7,1:50
01-Apr-2024,Charleston,Clay,F,11,22,Danielle Collins [USA] d. (4) Kasatkina,6-2 6-1,0.46,1.4%,7.0%,59.2%,64.3%,27.6%,8/12,1:17
05-Feb-2024,Abu Dhabi,Hard,F,14,5,(1) Elena Rybakina [KAZ] d. (7) Kasatkina,6-1 6-4,0.66,0.0%,17.3%,73.1%,47.4%,14.3%,4/10,1:08
08-Jan-2024,Adelaide,Hard,F,15,12,(6) Jelena Ostapenko [LAT] d. Kasatkina,6-3 6-2,0.73,5.7%,7.5%,54.7%,51.7%,41.7%,4/9,1:14
26-Jun-2023,Eastbourne,Grass,F,11,25,Madison Keys [USA] d. (9) Kasatkina,6-2 7-6(13),0.75,0.0%,2.9%,86.8%,52.5%,33.3%,3/7,1:42
09-Jan-2023,Adelaide 2,Hard,F,8,13,(8) Belinda Bencic [SUI] d. (5) Kasatkina,6-0 6-2,0.48,4.5%,2.3%,75.0%,42.4%,27.3%,2/7,1:07
22-Aug-2022,Granby,Hard,F,10,73,(1) Kasatkina d. (9) Daria Saville [AUS],6-4 6-4,1.14,1.6%,6.6%,75.4%,58.7%,46.7%,3/7,1:53
01-Aug-2022,San Jose,Hard,F,12,45,(7) Kasatkina d. Shelby Rogers [USA],6-7(2) 6-1 6-2,1.24,1.0%,9.4%,62.5%,76.7%,38.9%,4/6,2:32
