Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Doha R16,L vs Swiatek,4.2,4.6,3.8,41.9%,45.1%,50.0%,43.8%,50.8%,9.7%,18.5,13.5,-7.5,-5.6
2026 Adelaide R16,L vs Cristian,5.1,5.1,5.0,36.8%,29.2%,63.6%,50.0%,52.7%,9.2%,4.0,3.1,4.5,3.8
2026 Brisbane R64,L vs Potapova,3.3,2.9,3.7,46.7%,50.0%,30.0%,38.5%,52.3%,9.0%,15.5,12.6,5.0,4.2
2025 US Open R32,L vs Osaka,3.4,3.5,3.3,37.1%,54.3%,54.5%,33.3%,49.3%,9.7%,8.5,9.4,-2.0,-2.2
2025 Queens Club R32,L vs Kartal,5.2,5.0,5.4,41.2%,50.0%,36.8%,62.1%,48.9%,13.1%,9.0,5.0,-5.0,-2.7
2025 Roland Garros R16,L vs Andreeva,5.8,5.6,6.0,46.8%,41.9%,50.0%,41.7%,51.3%,14.6%,8.5,5.6,1.0,0.7
2025 Charleston R16,L vs Kenin,4.1,4.2,4.0,47.1%,50.0%,33.3%,57.1%,46.7%,20.8%,-8.5,-7.3,4.5,4.0
2025 Miami R64,L vs Baptiste,3.6,3.3,3.8,50.8%,51.1%,39.1%,66.7%,50.7%,10.4%,6.5,5.0,9.0,7.3
2025 Indian Wells R32,L vs Samsonova,3.8,3.6,3.9,47.3%,51.3%,42.9%,36.4%,60.0%,10.9%,8.0,7.1,3.5,4.4
2025 Doha R16,L vs Pegula,4.6,4.1,5.0,55.1%,37.1%,45.0%,31.6%,55.9%,17.3%,3.0,2.1,3.0,2.9
2025 Doha R32,W vs Avanesyan,5.9,5.9,5.9,55.4%,63.3%,42.3%,56.0%,48.1%,11.0%,10.5,6.9,17.0,10.6
2025 Australian Open R16,L vs Navarro,5.3,5.2,5.5,54.5%,33.3%,53.1%,51.4%,48.2%,17.6%,8.0,3.1,10.0,4.2
2025 Australian Open R32,W vs Putintseva,4.9,4.8,4.9,46.6%,71.4%,76.5%,66.7%,51.5%,4.3%,20.5,19.0,9.5,8.7
2025 Australian Open R64,W vs Wang,5.3,5.1,5.4,57.1%,73.9%,60.0%,58.8%,53.5%,10.5%,9.5,8.1,4.5,4.6
2025 Australian Open R128,W vs Tomova,5.4,5.3,5.5,66.7%,64.3%,61.5%,47.1%,47.1%,11.6%,8.5,7.8,16.5,14.5
2025 Adelaide R16,W vs Jones,4.4,4.1,4.7,55.4%,51.4%,41.2%,57.1%,48.8%,13.6%,9.0,7.7,11.0,9.6
2025 Adelaide R32,W vs Gadecki,3.8,3.7,3.9,54.8%,57.1%,62.5%,75.0%,50.3%,16.8%,11.5,13.9,7.5,9.6
2024 Riyadh Finals RR,L vs Swiatek,3.4,3.3,3.5,33.3%,33.3%,0.0%,25.0%,48.5%,13.7%,-8.5,-22.4,-1.5,-3.7
2024 Ningbo F,W vs Andreeva,6.4,5.7,7.1,55.8%,56.1%,58.1%,54.8%,48.0%,9.7%,7.5,3.7,6.0,2.8
2024 Wuhan R16,L vs Linette,4.6,3.5,5.5,38.3%,46.7%,50.0%,36.4%,61.1%,13.9%,-2.5,-2.3,7.0,10.3
Last 52 Weeks (7 matches),,4.4,4.3,4.4,42.8%,46.8%,47.1%,48.8%,50.3%,12.6%,7.9,6.0,0.1,0.1
Career (128 matches),,4.8,4.7,5.0,49.3%,47.5%,49.7%,49.2%,53.0%,16.7%,6.7,4.6,2.3,2.0
