Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2017 Moscow Q2,L vs Rodionova,11% (1/9),100% (1/1),1/4,56% (5/9),20% (1/5),1/1,0/0,1/1,0/0,0/0
2017 Birmingham Q1,L vs Soylu,30% (3/10),0% (0/3),0/2,50% (5/10),60% (3/5),0/0,0/0,0/0,0/0,0/0
2017 Rabat Q1,L vs Lemoine,25% (2/8),100% (2/2),2/5,78% (7/9),14% (1/7),0/2,0/0,0/1,0/0,0/1
2017 Biel Q1,L vs Gjorcheska,33% (4/12),75% (3/4),2/5,54% (7/13),14% (1/7),1/3,1/1,0/1,0/0,0/1
2016 Tianjin Q1,L vs Hradecka,50% (4/8),25% (1/4),1/3,67% (6/9),17% (1/6),0/1,0/0,0/2,0/0,0/1
2016 Tokyo Q2,L vs Wongteanchai,22% (2/9),0% (0/2),0/2,70% (7/10),57% (4/7),0/0,0/0,1/2,0/0,0/1
2016 Tokyo Q1,W vs Lottner,71% (5/7),80% (4/5),0/0,0% (0/8),- (0/0),3/3,1/1,0/0,1/1,0/0
2016 Japan Open Tokyo Q1,L vs Shimizu,42% (5/12),60% (3/5),0/5,54% (7/13),0% (0/7),2/3,1/1,1/3,0/0,0/1
2016 US Open Q2,L vs Townsend,14% (1/7),0% (0/1),0/5,86% (6/7),17% (1/6),0/0,0/0,0/0,0/0,0/0
2016 US Open Q1,W vs Leykina,89% (8/9),63% (5/8),2/2,33% (3/9),33% (1/3),4/5,2/2,0/0,1/1,0/0
2016 Florianopolis R16,L vs Puig,13% (1/8),0% (0/1),0/4,63% (5/8),20% (1/5),0/0,0/0,0/0,0/0,0/0
2016 Florianopolis R32,W vs Haddad Maia,47% (7/15),86% (6/7),1/3,40% (6/15),50% (3/6),3/4,0/0,0/0,0/0,0/0
2016 Stanford Q1,L vs Beygelzimer,50% (4/8),75% (3/4),3/6,89% (8/9),13% (1/8),2/3,0/0,1/2,0/0,0/1
2016 Wimbledon Q1,L vs Townsend,10% (1/10),100% (1/1),0/3,40% (4/10),25% (1/4),1/1,0/0,0/0,0/0,0/0
2016 Eastbourne Q2,L vs Lucic,38% (3/8),100% (3/3),3/7,88% (7/8),0% (0/7),0/3,0/0,0/0,0/0,0/0
2016 Eastbourne Q1,W vs Gibbs,50% (5/10),100% (5/5),1/3,40% (4/10),25% (1/4),3/5,1/1,1/1,1/1,0/0
2016 Birmingham Q2,L vs Tatishvili,27% (3/11),33% (1/3),1/3,36% (4/11),25% (1/4),1/1,0/0,1/1,0/0,0/0
2016 Birmingham Q1,W vs Chirico,41% (7/17),71% (5/7),3/6,47% (8/17),25% (2/8),1/5,0/0,3/3,0/0,2/2
2016 Nottingham Q2,L vs Boulter,33% (4/12),75% (3/4),1/4,33% (4/12),0% (0/4),2/3,0/0,2/2,0/0,1/1
2016 Nottingham Q1,W vs Kuwata,50% (7/14),100% (7/7),2/4,50% (7/14),43% (3/7),4/6,1/1,1/1,0/0,0/0
2017 (4 matches),,25.6%,60.0%,31.3%,58.5%,25.0%,33.3%,100.0%,33.3%,-,0.0%
2016 (20 matches),,43.6%,68.2%,32.4%,50.2%,21.2%,63.6%,88.9%,61.9%,100.0%,44.4%
2015 (23 matches),,49.8%,83.0%,33.3%,38.6%,21.2%,70.7%,88.9%,66.7%,100.0%,25.0%
2014 (9 matches),,40.4%,76.3%,32.6%,66.7%,14.5%,46.2%,75.0%,22.2%,-,0.0%
2013 (23 matches),,46.8%,83.8%,32.3%,56.8%,20.1%,56.1%,61.5%,42.1%,100.0%,22.2%
Career (91 matches),,44.9%,78.7%,32.9%,51.7%,19.1%,59.6%,78.4%,47.3%,89.5%,28.1%
