Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2023 Australian Open R128,L vs Schwartzman,4.3,4.6,4.1,50.3%,40.9%,52.8%,46.4%,52.3%,16.5%,24.5,9.2,-14.0,-6.6
2022 Valencia CH F,W vs Van Assche,5.4,4.6,6.3,73.3%,62.5%,64.7%,66.7%,39.9%,15.5%,15.0,21.1,9.0,9.2
Career (2 matches),,4.5,4.6,4.5,53.9%,46.7%,56.6%,51.4%,49.0%,16.2%,19.8,11.7,-2.5,-1.6
