Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,26,9,17,34.6%,24-38,38.7%,277-311,47.1%,2-6,25.0%,26,75.2%,20.4%,5.8%,3.7%,56.3%,69.9%,48.3%,60.5%,35.7%,48.3%,0.90
Clay,65,30,35,46.2%,72-86,45.6%,727-768,48.6%,10-8,55.6%,65,70.7%,26.8%,3.9%,3.3%,59.5%,65.5%,50.9%,59.6%,39.8%,49.6%,0.99
Carpet,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,1,42.9%,0.0%,7.8%,11.8%,60.8%,71.0%,15.0%,49.0%,22.2%,36.5%,0.44
Finals,2,2,0,100.0%,4-1,80.0%,30-14,68.2%,0-1,0.0%,2,81.8%,57.1%,3.4%,2.7%,66.4%,67.0%,53.1%,62.3%,50.4%,56.6%,1.34
Semi-finals,3,2,1,66.7%,4-3,57.1%,33-34,49.3%,0-0,-,3,67.6%,30.3%,3.1%,1.8%,60.9%,62.8%,47.7%,56.9%,39.6%,48.5%,0.92
Quarter-finals,7,3,4,42.9%,8-11,42.1%,83-92,47.4%,1-0,100.0%,7,70.9%,23.9%,2.7%,3.1%,54.7%,64.3%,54.0%,59.7%,37.3%,48.6%,0.92
vs Righties,71,29,42,40.8%,69-98,41.3%,744-816,47.7%,7-9,43.8%,71,71.4%,24.9%,4.6%,3.3%,59.2%,66.2%,49.5%,59.4%,38.8%,49.0%,0.96
vs Lefties,12,5,7,41.7%,13-17,43.3%,133-154,46.3%,3-3,50.0%,12,70.2%,22.1%,4.3%,4.3%,59.5%,65.9%,50.8%,59.8%,37.3%,48.6%,0.93
