Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2023 Australian Open R128,L vs Schwartzman,36% (8/22),25% (2/8),1/4,38% (8/21),50% (4/8),2/2,0/0,2/2,0/0,0/0
2022 Valencia CH F,W vs Van Assche,86% (6/7),100% (6/6),0/1,29% (2/7),50% (1/2),3/4,0/0,0/0,0/0,0/0
2019 M15 Targu Mures R32,L vs Borza,26% (5/19),80% (4/5),0/3,25% (5/20),20% (1/5),4/4,1/2,2/4,0/0,0/0
2019 M15 Chitila QF,L vs Juarez,42% (8/19),75% (6/8),4/8,44% (8/18),0% (0/8),2/5,0/0,0/0,0/0,0/0
2019 M15 Piestany R32,W vs Niculescu,71% (5/7),100% (5/5),0/0,14% (1/7),100% (1/1),5/5,2/2,0/0,1/1,0/0
2019 M15 Irpin R32,W vs Tsivadze,38% (5/13),100% (5/5),0/1,21% (3/14),0% (0/3),3/3,1/1,0/2,1/1,0/0
2019 M15 Opatija R16,L vs Chazal,29% (2/7),0% (0/2),0/5,83% (5/6),0% (0/5),0/0,0/0,0/0,0/0,0/0
2019 M15 Opatija R32,W vs Jirousek,67% (6/9),100% (6/6),1/3,40% (4/10),25% (1/4),4/5,1/1,2/2,1/1,0/0
2019 M15 Rovinj R16,L vs Basso,53% (9/17),44% (4/9),1/4,47% (8/17),25% (2/8),2/4,0/0,2/4,0/0,1/2
2019 M15 Rovinj R32,W vs Basic,75% (6/8),100% (6/6),1/2,38% (3/8),33% (1/3),6/6,2/2,0/0,1/1,0/0
2019 M15 Sharm El Sheikh R32,L vs Dalla Valle,25% (2/8),0% (0/2),0/3,56% (5/9),20% (1/5),0/0,0/0,0/1,0/0,0/1
2019 M15 Sharm El Sheikh R16,L vs Rinderknech,36% (4/11),75% (3/4),0/2,45% (5/11),20% (1/5),0/3,0/1,1/2,0/0,1/1
2019 M15 Sharm El Sheikh R32,W vs Hsu,56% (5/9),80% (4/5),1/1,22% (2/9),50% (1/2),4/4,2/2,0/0,1/1,0/0
2023 (1 matches),,36.4%,25.0%,25.0%,38.1%,50.0%,100.0%,-,100.0%,-,-
2022 (1 matches),,85.7%,100.0%,0.0%,28.6%,50.0%,75.0%,-,-,-,-
2019 (11 matches),,44.9%,75.4%,25.0%,38.0%,18.4%,76.9%,81.8%,46.7%,100.0%,50.0%
Career (13 matches),,45.5%,71.8%,24.3%,37.6%,23.7%,77.8%,81.8%,52.9%,100.0%,50.0%
