Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2023 Australian Open R128,L vs Schwartzman,28.8%,35.3%,49.0%,33.0%,46.4%,56.5%,51.4%,54.9%,39.4%,58.3%,100.0%,11.9%,14.9%,47.5%,-14
2022 Valencia CH F,W vs Van Assche,30.2%,32.6%,53.6%,33.0%,47.8%,47.8%,41.7%,53.0%,41.7%,54.5%,50.0%,11.1%,16.7%,62.5%,-8
Career (2 matches),,29.1%,34.6%,50.0%,33.0%,46.7%,54.3%,49.0%,54.5%,40.0%,57.4%,75.0%,11.8%,15.3%,50.7%,4
