Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,4,Hard,4,0,4,0.0%,1,0,1,0.0%,2000,2014,Q1,2,0.87,1.9%,7.4%,59.9%,61.9%,43.1%,54.3%,39.6%,55.0%,46.2%
Roland Garros,3,Clay,3,0,3,0.0%,0,0,0,-,2000,2012,Q1,1,0.58,2.1%,8.5%,44.7%,52.4%,15.4%,31.9%,39.5%,22.2%,100.0%
Wimbledon,3,Grass,5,2,3,40.0%,2,0,2,0.0%,2000,2012,Q3,0,,,,,,,,,,
US Open,6,Hard,9,3,6,33.3%,2,2,0,100.0%,1998,2013,Q2,5,0.96,8.8%,8.2%,57.4%,67.4%,41.8%,56.5%,41.5%,41.2%,44.7%
Fed Cup,2,,5,0,5,0.0%,0,0,0,-,1998,2012,,0,,,,,,,,,,
Charleston,4,Clay,6,2,4,33.3%,0,0,0,-,2004,2014,Q2,5,0.91,6.2%,6.4%,54.9%,68.4%,42.9%,56.9%,39.3%,58.5%,51.7%
Quebec City,3,Hard,6,3,3,50.0%,1,1,0,100.0%,2011,2013,R16,4,0.96,9.1%,4.3%,54.3%,68.1%,47.4%,58.7%,39.7%,50.0%,47.6%
Philadelphia,3,Hard,3,0,3,0.0%,0,0,0,-,2000,2004,Q2,0,,,,,,,,,,
Auckland,2,Hard,4,2,2,50.0%,2,0,2,0.0%,2000,2012,Q3,1,0.77,1.7%,10.3%,50.0%,55.2%,27.6%,41.4%,45.0%,30.0%,50.0%
Washington,2,Hard,4,2,2,50.0%,1,1,0,100.0%,2011,2014,R32,4,0.99,6.9%,4.5%,48.4%,64.7%,44.1%,54.1%,45.5%,48.5%,58.3%
Memphis,2,Hard,3,1,2,33.3%,0,0,0,-,2003,2007,Q2,0,,,,,,,,,,
