Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2016 Pelham AL $25K R32,L vs Kudryavtseva,14% (1/7),0% (0/1),0/4,71% (5/7),0% (0/5),0/0,0/0,0/1,0/0,0/0
2015 Florence SC $25K R32,L vs Thompson,11% (1/9),100% (1/1),1/2,44% (4/9),0% (0/4),1/1,0/0,0/2,0/0,0/1
2015 Albuquerque NM $75K R32,L vs Vickery,22% (2/9),50% (1/2),1/3,63% (5/8),20% (1/5),0/1,0/0,1/2,0/0,1/1
2015 Sumter SC $25K R32,L vs Weinhold,38% (3/8),67% (2/3),1/6,75% (6/8),0% (0/6),1/2,0/0,0/0,0/0,0/0
2014 El Paso TX 25K R32,L vs Halbauer,70% (7/10),71% (5/7),2/5,80% (8/10),13% (1/8),1/5,0/0,0/2,0/0,0/1
2014 Indian Harbour Beach FL 50K R32,L vs Townsend,17% (2/12),100% (2/2),1/6,50% (6/12),0% (0/6),1/1,0/1,0/0,0/0,0/0
2013 Madrid 25K R16,L vs Sorribes Tormo,22% (2/9),50% (1/2),0/3,50% (5/10),20% (1/5),0/1,0/0,0/1,0/0,0/1
2013 Madrid 25K R32,W vs Sanesi,50% (5/10),40% (2/5),0/1,18% (2/11),50% (1/2),2/2,1/1,2/2,1/1,0/0
2013 New Braunfels TX 50K R16,L vs Chirico,38% (3/8),33% (1/3),1/5,71% (5/7),0% (0/5),1/1,0/0,0/0,0/0,0/0
2013 Florence SC 25K R16,L vs Makarova,50% (7/14),86% (6/7),4/9,79% (11/14),9% (1/11),1/5,0/1,0/1,0/0,0/1
2013 Rock Hill SC 25K R32,L vs Elie,38% (3/8),67% (2/3),1/5,75% (6/8),0% (0/6),0/2,0/0,0/1,0/0,0/0
2013 Quebec City Q2,L vs Karatantcheva,33% (3/9),33% (1/3),0/4,56% (5/9),20% (1/5),0/1,0/0,2/2,0/0,1/1
2013 Quebec City Q1,W vs Muhammed,45% (5/11),40% (2/5),1/1,9% (1/11),0% (0/1),2/2,1/1,2/2,0/0,0/0
2013 Carlsbad Q2,L vs Vandeweghe,10% (1/10),100% (1/1),0/3,40% (4/10),25% (1/4),0/1,0/0,2/2,0/0,1/1
2013 Carlsbad Q1,W vs Fink,43% (6/14),67% (4/6),1/2,38% (5/13),60% (3/5),3/3,1/1,1/1,0/0,0/0
2013 Stanford Q2,L vs Puchkova,14% (1/7),0% (0/1),0/4,63% (5/8),0% (0/5),0/0,0/0,1/2,0/0,0/1
2013 Stanford Q1,W vs Hardebeck,50% (6/12),83% (5/6),2/4,31% (4/13),0% (0/4),3/5,2/2,0/0,1/1,0/0
2013 Yakima WA 50K R32,L vs Simmonds,25% (2/8),50% (1/2),1/4,86% (6/7),17% (1/6),0/1,0/0,0/1,0/0,0/0
2013 Sacramento CA 50K QF,L vs Brengle,22% (2/9),100% (2/2),1/4,56% (5/9),0% (0/5),1/2,0/0,0/1,0/0,0/0
2013 Sacramento CA 50K R16,W vs Kiick,71% (5/7),100% (5/5),0/0,0% (0/7),- (0/0),5/5,2/2,0/0,1/1,0/0
2016 (1 matches),,14.3%,0.0%,0.0%,71.4%,0.0%,-,-,0.0%,-,-
2015 (3 matches),,23.1%,66.7%,27.3%,60.0%,6.7%,50.0%,-,25.0%,-,50.0%
2014 (2 matches),,40.9%,77.8%,27.3%,63.6%,7.1%,33.3%,0.0%,0.0%,-,0.0%
2013 (22 matches),,44.1%,75.3%,23.9%,42.6%,16.8%,71.9%,88.2%,61.9%,100.0%,40.0%
2012 (4 matches),,35.4%,82.4%,5.6%,43.8%,9.5%,71.4%,66.7%,75.0%,50.0%,100.0%
Career (33 matches),,40.1%,74.4%,21.0%,46.5%,13.5%,67.4%,79.2%,54.5%,88.9%,50.0%
