Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2016,1,0,1,0.0%,0-2,0.0%,2-12,14.3%,0-0,-,0,,,,,,,,,,,,R32 (Pelham AL $25K)
2015,12,3,9,25.0%,7-19,26.9%,91-133,40.6%,0-0,-,0,,,,,,,,,,,,R16 (3x)
2014,23,10,13,43.5%,22-30,42.3%,217-249,46.6%,1-0,100.0%,0,,,,,,,,,,,,SF (2x)
2013,44,21,23,47.7%,49-55,47.1%,429-468,47.8%,6-1,85.7%,0,,,,,,,,,,,,W (Indian Harbour Beach FL 50K)
2012,22,9,13,40.9%,26-31,45.6%,260-275,48.6%,3-2,60.0%,0,,,,,,,,,,,,QF (2x)
2011,37,23,14,62.2%,51-35,59.3%,425-346,55.1%,3-4,42.9%,0,,,,,,,,,,,,W (2x)
2010,29,14,15,48.3%,31-35,47.0%,302-311,49.3%,4-4,50.0%,0,,,,,,,,,,,,W (Mount Pleasant SC 10K)
2009,32,17,15,53.1%,35-36,49.3%,337-314,51.8%,2-6,25.0%,0,,,,,,,,,,,,W (Sumter SC 10K)
2008,25,12,13,48.0%,30-32,48.4%,279-274,50.5%,1-4,20.0%,0,,,,,,,,,,,,F (San Diego CA 2 50K)
2007,6,2,4,33.3%,5-8,38.5%,54-55,49.5%,0-0,-,0,,,,,,,,,,,,QF (Hilton Head Island SC 10K)
2006,12,6,6,50.0%,14-15,48.3%,136-138,49.6%,1-2,33.3%,0,,,,,,,,,,,,F (Houston TX 10K)
2005,8,4,4,50.0%,8-8,50.0%,69-64,51.9%,0-0,-,0,,,,,,,,,,,,QF (Pelham AL 25K)
2004,16,7,9,43.8%,18-20,47.4%,148-179,45.3%,2-0,100.0%,0,,,,,,,,,,,,SF (Boca Raton FL 10K)
2003,32,14,18,43.8%,30-38,44.1%,295-325,47.6%,0-2,0.0%,0,,,,,,,,,,,,F (Rockford 25K)
2002,18,6,12,33.3%,13-27,32.5%,147-208,41.4%,1-0,100.0%,0,,,,,,,,,,,,W (Tallahasse 10K)
2001,19,4,15,21.1%,13-31,29.5%,170-233,42.2%,3-5,37.5%,0,,,,,,,,,,,,R16 (4x)
2000,22,10,12,45.5%,23-25,47.9%,216-220,49.5%,2-1,66.7%,0,,,,,,,,,,,,SF (Hopewell Junction 25K)
1999,38,22,16,57.9%,45-33,57.7%,367-322,53.3%,5-6,45.5%,0,,,,,,,,,,,,W (Montreal 10K)
1998,27,10,17,37.0%,21-28,42.9%,199-233,46.1%,4-7,36.4%,0,,,,,,,,,,,,W (Pamplona 25K)
1997,28,15,13,53.6%,33-29,53.2%,281-263,51.7%,2-0,100.0%,0,,,,,,,,,,,,SF (2x)
1996,15,9,6,60.0%,20-14,58.8%,147-145,50.3%,2-1,66.7%,0,,,,,,,,,,,,F (Ramat Hasharon 25K)
1995,15,8,7,53.3%,16-20,44.4%,153-184,45.4%,2-2,50.0%,0,,,,,,,,,,,,F (ITF Prerov)
Career,481,226,255,47.0%,510-571,47.2%,4724-4951,48.8%,44-47,48.4%,0,,,,,,,,,,,,
