Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2015 Paris R32,W vs Karlovic,36.5%,77.4%,19.0%,76.9%,25.0%,30.8%,0.0%,37.5%,50.0%,0.7%,100.0%,82,54
2014 Chennai F,L vs Wawrinka,24.4%,52.6%,23.2%,54.5%,11.5%,25.0%,0.0%,8.3%,30.8%,2.6%,20.0%,-49,-50
2014 Chennai SF,W vs Granollers,2.7%,50.0%,19.6%,59.4%,9.1%,14.0%,0.0%,14.9%,41.2%,2.5%,22.2%,-5,-7
2013 Delray Beach F,L vs Gulbis,0.0%,-,16.7%,56.5%,7.5%,22.7%,0.0%,9.5%,14.3%,0.9%,0.0%,-56,-68
Career (4 matches),,16.8%,67.3%,19.6%,63.0%,10.9%,19.2%,0.0%,14.0%,32.7%,1.8%,23.5%,-12,-18
