Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2016,5,2,3,40.0%,7-8,46.7%,62-79,44.0%,2-0,100.0%,5,64.7%,21.1%,4.5%,2.4%,68.4%,61.2%,47.9%,57.0%,36.7%,46.9%,0.85,R16 (Montpellier)
2015,18,6,12,33.3%,19-30,38.8%,213-256,45.4%,6-1,85.7%,18,72.1%,17.5%,6.3%,2.8%,64.4%,70.1%,48.7%,62.5%,35.8%,48.8%,0.95,R16 (3x)
2014,44,17,27,38.6%,50-63,44.2%,565-591,48.9%,13-17,43.3%,44,81.4%,16.6%,5.3%,2.8%,66.6%,70.4%,50.8%,63.8%,34.5%,49.4%,0.95,QF (3x)
2013,52,26,26,50.0%,62-68,47.7%,661-645,50.6%,4-16,20.0%,52,79.6%,22.4%,4.7%,3.2%,63.9%,70.0%,50.4%,63.0%,36.9%,50.1%,1.00,F (2x)
2012,35,15,20,42.9%,42-48,46.7%,467-462,50.3%,7-10,41.2%,35,80.1%,20.7%,5.8%,3.0%,64.2%,71.1%,50.2%,63.7%,36.5%,50.0%,1.00,QF (3x)
2011,18,6,12,33.3%,20-28,41.7%,221-240,47.9%,2-4,33.3%,18,75.9%,20.3%,4.9%,2.9%,63.3%,67.7%,50.0%,61.2%,37.5%,49.1%,0.97,QF (Newport)
2010,9,2,7,22.2%,7-17,29.2%,105-129,44.9%,2-3,40.0%,9,71.9%,18.3%,5.6%,4.2%,60.8%,67.9%,47.6%,59.9%,35.1%,47.6%,0.88,R16 (Kuala Lumpur)
2009,5,2,3,40.0%,6-8,42.9%,66-71,48.2%,0-1,0.0%,5,76.8%,19.4%,8.0%,1.5%,64.6%,68.5%,48.5%,61.4%,34.9%,49.2%,0.91,QF (Tokyo)
2008,6,1,5,16.7%,2-13,13.3%,54-90,37.5%,1-1,50.0%,6,63.5%,13.3%,3.6%,3.0%,62.6%,63.9%,43.4%,56.2%,30.0%,43.9%,0.68,R16 (Amersfoort)
2007,14,6,8,42.9%,18-21,46.2%,165-184,47.3%,2-0,100.0%,14,72.7%,22.2%,3.3%,2.9%,67.7%,66.7%,45.7%,59.9%,36.9%,48.4%,0.92,R16 (2x)
2004,3,1,2,33.3%,2-5,28.6%,28-40,41.2%,1-0,100.0%,3,69.7%,11.8%,4.6%,3.0%,72.1%,62.7%,54.5%,60.4%,30.5%,45.3%,0.77,R16 (Shanghai)
Career,209,84,125,40.2%,235-309,43.2%,2607-2787,48.3%,40-53,43.0%,209,77.3%,19.6%,5.2%,3.0%,64.8%,69.2%,49.6%,62.3%,35.9%,49.2%,0.95,
