Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2016 Mouilleron-Le-Captif CH QF,L vs Paire,0.87,0.78,56.4,5.1,7.3%,58.5%,7.7%,66.7%,32.6%,34.9%
2016 Orleans CH R32,L vs Chiudinelli,1.06,0.58,47.4,2.0,7.4%,59.3%,8.0%,44.0%,28.0%,23.8%
2016 Wimbledon R64,L vs Goffin,1.09,0.51,27.6,2.6,0.0%,51.4%,0.0%,38.2%,25.7%,25.8%
2016 Wimbledon R128,W vs Gabashvili,1.22,1.27,44.3,3.2,7.5%,67.2%,3.1%,57.8%,40.7%,37.5%
2016 Aix en Provence CH R32,W vs Coppejans,1.23,1.28,62.8,16.7,6.7%,64.4%,7.1%,42.9%,47.4%,48.4%
2016 Barcelona R32,L vs Stepanek,1.10,0.86,82.6,4.9,3.8%,44.2%,2.1%,62.5%,28.8%,44.9%
2016 Rotterdam Q1,L vs Gulbis,1.00,0.64,66.6,4.0,8.3%,72.9%,2.3%,60.5%,18.6%,24.3%
2016 Montpellier R16,L vs Millman,0.91,0.73,47.6,4.0,9.5%,59.5%,2.5%,50.0%,34.1%,38.5%
2016 Montpellier R32,W vs Monfils,1.00,1.32,59.6,2.1,6.1%,60.6%,9.4%,75.0%,34.9%,51.3%
2016 Montpellier Q2,W vs Sijsling,1.06,1.23,66.1,3.8,11.1%,62.2%,9.8%,68.3%,33.3%,48.8%
2015 Bratislava CH QF,L vs Copil,0.82,0.93,64.7,2.9,11.8%,76.5%,4.7%,65.1%,32.1%,33.3%
2015 Bratislava CH R16,W vs Youzhny,1.29,1.21,56.6,2.0,7.1%,64.3%,5.1%,66.7%,38.2%,25.0%
2015 Paris R32,L vs Berdych,0.84,0.86,72.7,3.3,18.4%,71.4%,0.0%,46.7%,47.3%,35.3%
2015 Paris R64,W vs Karlovic,0.98,1.34,77.1,12.3,6.3%,81.3%,2.4%,65.9%,25.0%,46.4%
2015 Orleans CH R32,W vs Ward,0.97,4.28,35.2,2.1,14.3%,95.2%,5.3%,84.2%,40.0%,48.1%
2015 Metz R16,L vs Simon,0.89,0.62,46.6,2.4,0.0%,57.1%,0.0%,46.2%,33.3%,33.3%
2015 Bogota R32,L vs Stepanek,0.90,0.81,74.4,5.0,16.0%,62.0%,8.7%,69.6%,38.6%,23.3%
2015 Newport R32,W vs Kavcic,1.03,1.29,56.3,6.3,6.1%,67.3%,7.0%,62.8%,40.0%,47.6%
2015 Roland Garros R128,L vs Monfils,0.98,0.78,43.3,2.1,-,59.4%,-,52.5%,32.4%,38.5%
2015 Roland Garros R128,L vs Monfils,0.98,0.78,43.3,2.1,3.1%,60.0%,1.7%,50.8%,33.8%,36.9%
2016 (10 matches),,1.06,0.92,56.9,3.5,6.9%,60.4%,4.9%,57.1%,32.8%,38.8%
2015 (11 matches),,0.94,0.97,56.7,3.1,9.3%,68.2%,4.0%,60.2%,36.0%,37.4%
2014 (37 matches),,1.00,1.00,53.9,2.8,4.8%,64.5%,3.6%,63.6%,34.8%,37.3%
2013 (43 matches),,1.02,1.00,51.5,2.7,4.0%,64.2%,2.7%,60.7%,35.5%,38.0%
2012 (34 matches),,0.99,0.97,55.7,3.0,1.7%,63.8%,1.0%,62.3%,35.2%,37.6%
Career (142 matches),,1.00,0.99,53.9,2.9,4.3%,64.2%,2.7%,61.8%,35.2%,37.8%
