Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2016 Wimbledon R64,L vs Goffin,11,22,0.5,8.0%,16.1%,11,19,0.6,8.7%,15.1%,4.0%,3.2%,3.1,24.8%,8.0%
2016 Wimbledon R128,W vs Gabashvili,45,25,1.8,18.3%,10.2%,38,22,1.7,17.3%,10.0%,11.4%,5.9%,1.6,19.9%,12.6%
2015 Paris Masters R64,W vs Karlovic,28,14,2.0,13.7%,6.8%,24,11,2.2,14.5%,6.7%,8.5%,6.1%,1.5,26.3%,17.6%
2015 Roland Garros R128,L vs Monfils,35,43,0.8,13.5%,16.5%,32,40,0.8,14.0%,17.5%,7.9%,6.1%,1.6,26.2%,16.2%
2015 Australian Open R64,L vs Jaziri,54,51,1.1,20.8%,19.6%,37,46,0.8,16.6%,20.6%,9.4%,5.8%,1.2,17.7%,14.2%
2014 US Open R128,L vs Robredo,31,40,0.8,15.8%,20.4%,28,36,0.8,15.3%,19.7%,10.4%,4.9%,1.1,16.8%,15.3%
2014 Wimbledon R64,L vs Anderson,34,19,1.8,14.4%,8.1%,30,14,2.1,14.9%,7.0%,7.0%,6.0%,3.0,26.7%,8.9%
2014 Wimbledon R128,W vs Volandri,34,9,3.8,19.1%,5.1%,22,7,3.1,13.8%,4.4%,6.9%,6.9%,1.7,16.3%,9.6%
2014 Roland Garros R128,L vs Tsonga,29,26,1.1,13.9%,12.4%,22,25,0.9,11.6%,13.2%,9.0%,2.6%,1.6,22.5%,14.4%
2014 Australian Open R32,L vs Anderson,43,34,1.3,13.2%,10.4%,35,30,1.2,12.5%,10.7%,,,1.2,25.2%,21.2%
2014 Chennai F,L vs Wawrinka,13,22,0.6,9.2%,15.5%,12,21,0.6,9.0%,15.8%,4.5%,4.5%,1.4,28.9%,20.4%
2014 Chennai SF,W vs Granollers,29,46,0.6,17.8%,28.2%,26,46,0.6,17.0%,30.1%,8.5%,7.8%,0.5,12.9%,27.6%
2013 US Open R64,L vs Kohlschreiber,27,44,0.6,11.6%,19.0%,24,41,0.6,11.4%,19.4%,,,1.5,22.4%,15.1%
2013 Roland Garros R64,L vs Almagro,23,34,0.7,13.1%,19.3%,19,33,0.6,12.2%,21.2%,,,0.9,23.3%,25.6%
2013 Roland Garros R128,W vs Alund,33,34,1.0,17.0%,17.5%,27,33,0.8,14.7%,17.9%,,,0.6,12.4%,21.1%
2013 Delray Beach F,L vs Gulbis,15,22,0.7,10.9%,15.9%,13,20,0.7,10.4%,16.0%,7.2%,3.2%,0.9,18.8%,21.0%
2013 Australian Open R64,L vs Benneteau,62,57,1.1,19.7%,18.1%,49,50,1.0,17.4%,17.8%,,,1.4,19.7%,13.7%
2012 Roland Garros R64,L vs Del Potro,50,39,1.3,18.4%,14.3%,39,38,1.0,15.7%,15.3%,,,1.4,19.1%,13.6%
2012 Australian Open R64,L vs Murray,29,33,0.9,16.9%,19.2%,27,31,0.9,17.2%,19.7%,,,2.2,23.8%,11.0%
2011 Roland Garros R128,L vs Rosol,50,28,1.8,16.1%,9.0%,42,26,1.6,15.2%,9.4%,9.0%,6.1%,1.2,18.7%,15.2%
Career (20 matches),,675,642,1.1,15.5%,14.7%,557,589,0.9,14.3%,15.1%,5.0%,3.3%,1.3,21.1%,15.9%
