Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
8,Gilles Muller [LUX],4,4,50.0%,4,1,3,25.0%,2007,2015,5,1.00,6.0%,3.6%,63.3%,71.7%,58.5%,66.9%,33.2%,58.3%,31.0%
8,Jo Wilfried Tsonga [FRA],0,8,0.0%,4,2,2,50.0%,2005,2014,7,0.71,4.8%,2.3%,65.3%,68.8%,45.9%,60.9%,27.9%,57.4%,23.1%
8,Nicolas Mahut [FRA],4,4,50.0%,8,4,4,50.0%,2001,2014,3,1.05,5.7%,2.5%,65.0%,75.5%,56.6%,68.9%,32.7%,70.6%,41.2%
8,Josselin Ouanna [FRA],6,2,75.0%,5,1,4,20.0%,2004,2011,2,1.17,11.0%,2.4%,65.2%,78.5%,50.9%,68.9%,36.5%,76.9%,70.0%
7,Marc Gicquel [FRA],4,3,57.1%,3,2,1,66.7%,2003,2011,2,1.51,10.9%,2.3%,73.4%,73.4%,61.8%,70.3%,44.8%,81.8%,46.2%
6,Ernests Gulbis [LAT],0,6,0.0%,3,0,3,0.0%,2006,2016,3,0.78,4.3%,2.9%,65.2%,67.8%,52.1%,62.3%,29.3%,50.0%,33.3%
6,Sergiy Stakhovsky [UKR],5,1,83.3%,1,1,0,100.0%,2009,2015,4,1.08,2.6%,2.9%,64.4%,73.6%,49.5%,65.0%,37.8%,60.0%,50.0%
6,Adrian Mannarino [FRA],5,1,83.3%,2,2,0,100.0%,2007,2015,3,1.13,11.7%,2.8%,66.4%,73.9%,48.6%,65.4%,39.2%,45.5%,40.9%
6,Jerzy Janowicz [POL],0,6,0.0%,4,0,4,0.0%,2010,2015,6,0.97,5.2%,2.5%,67.0%,71.0%,49.4%,63.9%,34.9%,43.8%,37.1%
6,Flavio Cipolla [ITA],4,2,66.7%,0,0,0,-,2003,2013,4,1.24,4.5%,2.4%,66.9%,65.6%,46.3%,59.2%,50.6%,62.9%,41.8%
6,Florent Serra [FRA],3,3,50.0%,0,0,0,-,2001,2012,2,1.93,11.8%,3.9%,61.8%,88.9%,56.4%,76.5%,45.4%,100.0%,66.7%
6,David Guez [FRA],3,3,50.0%,1,0,1,0.0%,2006,2012,2,1.17,5.6%,1.4%,64.6%,64.5%,58.8%,62.5%,44.0%,64.7%,42.9%
6,Arnaud Clement [FRA],5,1,83.3%,1,0,1,0.0%,2008,2011,5,1.13,5.8%,1.4%,63.5%,71.2%,56.3%,65.8%,38.6%,76.7%,42.4%
5,Michal Przysiezny [POL],5,0,100.0%,1,1,0,100.0%,2008,2015,4,1.56,12.5%,5.4%,62.5%,83.8%,54.0%,72.6%,42.7%,92.3%,28.0%
5,Philipp Kohlschreiber [GER],0,5,0.0%,1,0,1,0.0%,2002,2014,4,0.71,4.4%,2.7%,62.8%,61.0%,48.6%,56.4%,31.1%,57.5%,55.6%
