Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2015 Roland Garros R128,L vs Monfils,104.5,111.5,5.0,,,128,92,88.9,7.6,,,100,62
2015 Australian Open R64,L vs Jaziri,107.0,112.5,5.9,,,120,85,92.7,5.8,,,103,78
2014 US Open R128,L vs Robredo,105.0,113.1,3.1,,,119,105,90.9,4.6,,,100,81
2014 Wimbledon R64,L vs Anderson,110.2,113.5,3.1,,,119,105,96.8,3.3,,,102,90
2014 Roland Garros R128,L vs Tsonga,104.7,113.7,4.3,,,122,96,90.1,5.3,,,103,79
2014 Australian Open R32,L vs Anderson,104.5,,,,,121,,,,,,,75
2013 US Open R64,L vs Kohlschreiber,104.1,,,,,120,,,,,,,81
2013 Roland Garros R64,L vs Almagro,103.5,,,,,120,,,,,,,67
2013 Roland Garros R128,W vs Alund,102.5,,,,,119,,,,,,,69
2013 Australian Open R64,L vs Benneteau,104.2,,,,,122,,,,,,,75
2012 Roland Garros R64,L vs Del Potro,106.2,,,,,123,,,,,,,72
2012 Australian Open R64,L vs Murray,103.9,,,,,121,,,,,,,81
2011 Roland Garros R128,L vs Rosol,104.9,112.6,7.9,,,122,62,90.8,4.9,,,100,82
Career (13 matches),,105.1,112.8,4.9,,,128,62,91.3,5.4,,,103,62
