Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2015 Paris R32,W vs Karlovic,41.6%,52.8%,59.2%,50.2%,44.6%,57.1%,61.3%,58.4%,38.1%,57.1%,50.0%,40.0%,50.0%,55.6%,59
2014 Chennai F,L vs Wawrinka,20.3%,27.8%,46.8%,28.6%,22.2%,33.3%,57.1%,34.4%,41.7%,46.7%,50.0%,16.7%,16.7%,25.0%,-19
2014 Chennai SF,W vs Granollers,21.8%,34.6%,57.4%,31.3%,27.3%,45.5%,57.5%,40.7%,41.7%,35.5%,25.0%,12.5%,12.5%,57.1%,-79
2013 Delray Beach F,L vs Gulbis,21.6%,29.7%,46.4%,27.4%,15.4%,28.2%,57.6%,26.4%,16.7%,23.8%,33.3%,30.3%,33.3%,30.4%,7
Career (4 matches),,26.9%,36.9%,52.2%,35.0%,28.4%,42.2%,58.2%,41.2%,35.6%,42.7%,41.2%,26.1%,29.7%,41.5%,-1
