Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 Delray Beach R16,L vs Ruud,94% (15/16),25% (1/4),1/1,0/0,83% (5/6),3/5,0/1,57% (4/7),29% (2/7)
2026 Australian Open R128,L vs Tien,53% (20/38),33% (6/18),2/6,0/0,54% (7/13),2/5,0/1,44% (4/9),10% (1/10)
2025 Rome R32,L vs Hurkacz,78% (7/9),75% (3/4),1/1,0/0,64% (7/11),2/4,0/1,- (0/0),- (0/0)
2025 Madrid R64,L vs Berrettini,59% (13/22),- (0/0),1/1,0/0,71% (5/7),5/7,0/1,67% (8/12),42% (5/12)
2025 Indian Wells R16,L vs Fils,41% (9/22),33% (2/6),1/3,0/0,40% (2/5),0/2,0/1,- (0/0),- (0/0)
2025 Indian Wells R64,W vs Ruud,50% (12/24),43% (3/7),2/3,1/2,73% (8/11),5/6,0/0,83% (5/6),40% (2/5)
2025 Australian Open R32,L vs Sinner,67% (8/12),14% (1/7),0/0,0/0,50% (5/10),1/4,0/1,- (0/0),- (0/0)
2024 Paris R32,L vs Humbert,40% (4/10),100% (1/1),0/0,0/0,20% (1/5),0/2,0/1,- (0/0),- (0/0)
2024 Vienna R16,L vs Zverev,47% (7/15),- (0/0),0/0,0/0,0% (0/3),0/2,0/1,- (0/0),- (0/0)
2024 Tokyo R32,L vs Hurkacz,81% (13/16),33% (1/3),1/1,0/0,50% (3/6),0/2,0/1,83% (5/6),33% (2/6)
2024 US Open R128,L vs De Minaur,61% (14/23),31% (4/13),1/1,0/0,57% (8/14),1/4,0/1,- (0/0),- (0/0)
2024 Newport F,W vs Michelsen,73% (16/22),23% (3/13),2/6,1/2,89% (8/9),3/4,1/1,33% (2/6),40% (2/5)
2024 Newport SF,W vs Eubanks,69% (11/16),40% (4/10),2/4,1/2,33% (1/3),0/1,0/0,- (0/0),- (0/0)
2024 Wimbledon R64,L vs Zverev,58% (7/12),- (0/0),0/0,0/0,25% (2/8),0/3,0/1,- (0/0),- (0/0)
2024 Wimbledon R128,W vs Searle,75% (18/24),25% (3/12),3/8,1/4,83% (5/6),0/1,0/0,- (0/0),- (0/0)
2024 Halle QF,L vs Hurkacz,82% (9/11),33% (1/3),0/0,0/0,71% (5/7),0/2,0/1,67% (4/6),17% (1/6)
2024 Dallas F,L vs Paul,52% (14/27),33% (2/6),1/1,0/0,0% (0/2),2/4,1/2,60% (3/5),0% (0/5)
2024 Dallas SF,W vs Mannarino,100% (8/8),50% (4/8),2/2,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2023 Paris R64,L vs Humbert,88% (7/8),0% (0/1),0/0,0/0,80% (8/10),0/2,0/1,- (0/0),- (0/0)
2023 Astana R16,L vs Thiem,59% (13/22),22% (2/9),1/2,0/0,71% (5/7),0/2,0/1,20% (1/5),25% (1/4)
2026 (2 matches),,64.8%,31.8%,42.9%,-,63.2%,50.0%,0.0%,50.0%,17.6%
2025 (5 matches),,55.1%,37.5%,62.5%,50.0%,61.4%,56.5%,0.0%,72.2%,41.2%
2024 (11 matches),,65.8%,33.3%,52.2%,44.4%,53.1%,24.0%,22.2%,60.9%,22.7%
2023 (11 matches),,70.3%,30.0%,73.3%,75.0%,67.0%,31.0%,27.3%,47.4%,18.8%
2022 (8 matches),,59.7%,28.6%,35.7%,11.1%,49.1%,15.8%,0.0%,53.3%,26.7%
Career (125 matches),,62.8%,35.6%,56.2%,51.1%,59.3%,43.6%,37.1%,63.2%,30.2%
