Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Delray Beach R16,L vs Ruud,41,31,1.3,20.6%,15.6%,32,29,1.1,19.0%,17.3%,14.3%,4.2%,1.2,21.1%,17.6%
2026 Australian Open R128,L vs Tien,46,68,0.7,13.6%,20.1%,32,65,0.5,11.0%,22.3%,9.3%,1.7%,1.1,19.5%,18.3%
2025 Rome Masters R32,L vs Hurkacz,20,25,0.8,14.9%,18.7%,14,25,0.6,12.2%,21.7%,9.6%,2.6%,1.1,20.9%,18.7%
2025 Madrid Masters R64,L vs Berrettini,46,40,1.2,22.8%,19.8%,39,34,1.1,22.3%,19.4%,8.6%,4.0%,1.6,28.7%,18.3%
2025 Indian Wells Masters R16,L vs Fils,29,28,1.0,17.2%,16.6%,26,27,1.0,16.1%,16.8%,6.2%,1.9%,1.3,26.6%,20.1%
2025 Indian Wells Masters R64,W vs Ruud,38,30,1.3,17.6%,13.9%,34,27,1.3,17.1%,13.6%,13.1%,3.0%,0.6,13.0%,23.1%
2025 Australian Open R32,L vs Sinner,10,30,0.3,6.2%,18.5%,8,28,0.3,5.4%,18.9%,4.7%,0.7%,0.8,20.4%,24.1%
2024 Paris Masters R32,L vs Humbert,13,16,0.8,13.5%,16.7%,10,13,0.8,12.3%,16.0%,2.5%,0.0%,1.4,34.4%,24.0%
2024 Vienna R16,L vs Zverev,23,11,2.1,21.9%,10.5%,18,10,1.8,20.2%,11.2%,6.7%,2.2%,4.3,44.8%,10.5%
2024 Tokyo R32,L vs Hurkacz,27,29,0.9,15.0%,16.1%,24,28,0.9,15.3%,17.8%,7.6%,7.6%,1.7,20.0%,11.7%
2024 US Open R128,L vs De Minaur,38,60,0.6,13.7%,21.7%,36,54,0.7,14.5%,21.8%,8.9%,3.6%,0.8,15.5%,20.6%
2024 Newport F,W vs Michelsen,41,23,1.8,17.8%,10.0%,28,21,1.3,13.1%,9.9%,8.5%,4.2%,0.8,13.0%,17.0%
2024 Newport SF,W vs Eubanks,19,32,0.6,12.1%,20.4%,13,31,0.4,9.2%,22.0%,5.7%,2.8%,0.8,17.2%,22.9%
2024 Wimbledon R64,L vs Zverev,11,17,0.6,8.2%,12.7%,10,16,0.6,8.5%,13.6%,5.9%,0.8%,1.3,25.4%,19.4%
2024 Wimbledon R128,W vs Searle,38,26,1.5,16.1%,11.0%,28,25,1.1,13.8%,12.3%,9.4%,2.5%,1.0,19.1%,18.2%
2024 Halle QF,L vs Hurkacz,19,11,1.7,12.8%,7.4%,15,10,1.5,11.4%,7.6%,10.6%,0.8%,1.8,28.2%,15.4%
2024 Dallas F,L vs Paul,18,28,0.6,8.8%,13.7%,17,25,0.7,8.8%,12.9%,7.2%,1.0%,1.0,18.0%,18.5%
2024 Dallas SF,W vs Mannarino,27,18,1.5,28.1%,18.8%,25,18,1.4,28.7%,20.7%,10.3%,8.0%,0.7,16.7%,22.9%
2023 Paris Masters R64,L vs Humbert,17,17,1.0,15.3%,15.3%,16,17,0.9,15.2%,16.2%,7.6%,1.0%,1.9,36.0%,18.9%
2023 Astana R16,L vs Thiem,31,25,1.2,16.1%,13.0%,20,24,0.8,11.8%,14.2%,8.3%,3.0%,1.3,25.5%,19.8%
Career (60 matches),,1640,1722,1.0,14.8%,15.6%,1332,1608,0.8,13.5%,16.2%,7.5%,2.5%,1.1,19.7%,17.9%
