Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Delray Beach R16,L vs Ruud,19% (3/16),33% (1/3),0/1,19% (3/16),67% (2/3),1/1,1/1,3/3,0/0,1/1
2026 Australian Open R128,L vs Tien,40% (10/25),60% (6/10),1/6,35% (9/26),33% (3/9),3/5,1/1,5/5,0/0,1/1
2025 Rome R32,L vs Hurkacz,25% (3/12),100% (3/3),1/4,45% (5/11),20% (1/5),3/3,1/1,2/2,0/0,1/1
2025 Madrid R64,L vs Berrettini,0% (0/16),- (0/0),0/2,27% (4/15),50% (2/4),0/0,0/0,3/3,0/0,1/1
2025 Indian Wells R16,L vs Fils,23% (3/13),67% (2/3),0/2,33% (4/12),25% (1/4),2/2,1/1,1/2,0/0,1/1
2025 Indian Wells R64,W vs Ruud,36% (5/14),60% (3/5),0/2,40% (6/15),50% (3/6),2/3,1/2,2/3,1/2,0/0
2025 Australian Open R32,L vs Sinner,29% (4/14),25% (1/4),0/5,54% (7/13),29% (2/7),0/1,0/0,2/2,0/0,0/0
2024 Paris R32,L vs Humbert,11% (1/9),100% (1/1),0/4,63% (5/8),20% (1/5),0/1,0/0,2/2,0/0,1/1
2024 Vienna R16,L vs Zverev,0% (0/10),- (0/0),0/1,30% (3/10),0% (0/3),0/0,0/0,1/3,0/0,1/2
2024 Tokyo R32,L vs Hurkacz,13% (2/16),50% (1/2),1/2,25% (4/16),25% (1/4),1/1,0/0,3/4,0/0,3/3
2024 US Open R128,L vs De Minaur,38% (8/21),50% (4/8),2/6,55% (11/20),45% (5/11),1/3,0/0,1/1,0/0,0/0
2024 Newport F,W vs Michelsen,31% (5/16),60% (3/5),0/1,29% (5/17),80% (4/5),3/3,2/2,3/3,1/1,1/1
2024 Newport SF,W vs Eubanks,36% (5/14),80% (4/5),0/2,23% (3/13),33% (1/3),3/3,1/1,0/0,0/0,0/0
2024 Wimbledon R64,L vs Zverev,0% (0/12),- (0/0),0/4,46% (6/13),0% (0/6),0/0,0/0,0/2,0/0,0/1
2024 Wimbledon R128,W vs Searle,37% (7/19),43% (3/7),0/1,21% (4/19),75% (3/4),3/3,3/3,0/0,1/1,0/0
2024 Halle QF,L vs Hurkacz,18% (2/11),50% (1/2),0/2,27% (3/11),33% (1/3),1/1,0/0,2/2,0/0,0/0
2024 Dallas F,L vs Paul,18% (3/17),67% (2/3),0/2,13% (2/16),0% (0/2),2/2,1/1,2/2,0/0,2/2
2024 Dallas SF,W vs Mannarino,50% (4/8),100% (4/4),0/0,13% (1/8),100% (1/1),3/3,1/1,0/0,1/1,0/0
2023 Paris R64,L vs Humbert,10% (1/10),0% (0/1),0/1,56% (5/9),60% (3/5),0/0,0/0,1/2,0/0,1/1
2023 Astana R16,L vs Thiem,38% (6/16),33% (2/6),1/2,33% (5/15),60% (3/5),1/1,0/1,0/0,0/0,0/0
2026 (2 matches),,31.7%,53.8%,14.3%,28.6%,41.7%,66.7%,100.0%,100.0%,-,100.0%
2025 (5 matches),,21.7%,60.0%,6.7%,39.4%,34.6%,77.8%,75.0%,83.3%,50.0%,100.0%
2024 (11 matches),,24.2%,62.2%,12.0%,31.1%,36.2%,85.0%,100.0%,73.7%,100.0%,80.0%
2023 (11 matches),,30.6%,46.7%,7.1%,37.8%,40.7%,88.2%,66.7%,75.0%,66.7%,75.0%
2022 (8 matches),,26.5%,44.4%,9.1%,35.6%,25.0%,66.7%,100.0%,66.7%,100.0%,66.7%
Career (125 matches),,29.9%,60.6%,13.2%,34.9%,31.7%,79.3%,82.4%,71.9%,78.0%,66.1%
