Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
11,Taylor Fritz [USA],2,9,18.2%,8,3,5,37.5%,2015,2026,11,0.86,5.7%,3.1%,63.3%,70.1%,49.7%,62.6%,32.3%,64.4%,38.2%
6,Adrian Mannarino [FRA],3,3,50.0%,1,0,1,0.0%,2014,2025,6,1.00,8.3%,4.1%,60.5%,69.7%,53.6%,63.3%,36.8%,58.6%,43.8%
6,Tommy Paul [USA],3,3,50.0%,2,1,1,50.0%,2017,2024,5,0.97,4.7%,2.9%,62.3%,73.7%,46.5%,63.5%,35.4%,57.1%,33.3%
6,Felix Auger Aliassime [CAN],1,5,16.7%,1,0,1,0.0%,2021,2025,6,0.68,2.2%,2.7%,60.9%,61.9%,48.3%,56.6%,29.7%,50.0%,31.0%
6,Darian King [BAR],4,2,66.7%,2,1,1,50.0%,2011,2019,2,1.15,2.0%,2.6%,54.2%,66.3%,54.3%,60.8%,45.1%,53.8%,43.5%
5,Casper Ruud [NOR],2,3,40.0%,2,1,1,50.0%,2021,2026,5,0.87,6.7%,1.7%,61.1%,70.9%,41.4%,59.4%,35.2%,58.3%,42.9%
5,Alexander Bublik [KAZ],3,2,60.0%,2,1,1,50.0%,2021,2026,5,1.09,6.1%,1.8%,61.4%,71.1%,53.9%,64.5%,38.7%,57.1%,37.8%
5,Michael Mmoh [USA],2,3,40.0%,1,0,1,0.0%,2017,2026,5,1.04,6.7%,1.4%,59.7%,65.7%,47.4%,58.3%,43.2%,44.4%,33.3%
5,Denis Shapovalov [CAN],3,2,60.0%,3,2,1,66.7%,2024,2025,5,1.05,2.9%,0.5%,61.9%,67.5%,55.6%,63.0%,38.8%,53.6%,45.5%
5,Miomir Kecmanovic [SRB],2,3,40.0%,7,3,4,42.9%,2019,2025,5,0.99,9.2%,3.8%,60.1%,73.7%,51.3%,64.7%,34.8%,62.5%,37.1%
5,Alex De Minaur [AUS],3,2,60.0%,3,3,0,100.0%,2019,2024,5,0.91,2.7%,4.2%,55.0%,67.0%,47.0%,58.0%,38.2%,48.6%,34.9%
5,Yoshihito Nishioka [JPN],2,3,40.0%,3,2,1,66.7%,2015,2024,5,0.97,8.7%,2.7%,60.3%,71.4%,47.6%,62.0%,37.0%,63.3%,38.9%
5,Dominik Koepfer [GER],2,3,40.0%,3,2,1,66.7%,2016,2024,5,0.97,8.4%,3.2%,60.5%,72.1%,50.7%,63.7%,35.1%,60.0%,26.1%
5,Frances Tiafoe [USA],2,3,40.0%,2,0,2,0.0%,2021,2024,5,1.01,10.4%,2.4%,61.7%,73.6%,55.0%,66.5%,33.9%,62.5%,47.6%
5,Kevin King [USA],4,1,80.0%,0,0,0,-,2014,2019,5,1.27,5.5%,3.0%,64.4%,71.2%,59.0%,66.9%,42.2%,64.0%,34.0%
