Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2006 Eastbourne F,L vs Henin,43% (6/14),67% (4/6),0/5,47% (7/15),14% (1/7),1/3,0/0,2/3,0/0,2/2
2006 Miami QF,L vs Sharapova,44% (4/9),75% (3/4),2/5,67% (6/9),0% (0/6),0/3,0/0,0/1,0/0,0/0
2005 Wimbledon QF,L vs Mauresmo,20% (2/10),100% (2/2),0/4,44% (4/9),0% (0/4),0/2,0/0,0/0,0/0,0/0
2005 Australian Open R64,W vs Obziler,78% (7/9),71% (5/7),2/2,22% (2/9),0% (0/2),4/5,2/2,0/0,1/1,0/0
2004 WTA Tour Championships SF,L vs Sharapova,58% (7/12),43% (3/7),0/3,42% (5/12),0% (0/5),2/3,1/1,1/3,0/0,0/1
2004 Filderstadt SF,L vs Davenport,33% (3/9),67% (2/3),1/5,56% (5/9),0% (0/5),1/2,0/0,1/1,0/0,0/0
2004 Olympics SF,L vs Henin,47% (9/19),89% (8/9),3/9,63% (12/19),25% (3/12),4/7,0/2,0/0,0/2,0/0
2004 San Diego F,L vs Davenport,29% (2/7),0% (0/2),0/4,71% (5/7),0% (0/5),0/0,0/0,1/2,0/0,0/1
2004 Roland Garros F,W vs Dementieva,71% (5/7),100% (5/5),1/1,38% (3/8),67% (2/3),5/5,2/2,0/0,1/1,0/0
2004 Roland Garros SF,W vs Capriati,75% (6/8),83% (5/6),1/1,38% (3/8),67% (2/3),3/3,0/0,0/0,0/0,0/0
2003 Fed Cup RR,L vs Mauresmo,56% (9/16),44% (4/9),2/6,53% (8/15),25% (2/8),2/4,0/0,1/1,0/0,0/0
2003 Leipzig F,W vs Henin,46% (6/13),83% (5/6),1/3,29% (4/14),0% (0/4),2/4,1/1,0/1,1/1,0/0
2003 Australian Open QF,L vs Clijsters,33% (3/9),100% (3/3),3/6,89% (8/9),25% (2/8),1/3,0/0,1/1,0/0,0/0
2002 WTA Tour Championships R16,L vs Dokic,30% (3/10),33% (1/3),0/3,33% (3/9),0% (0/3),1/1,0/0,1/1,0/0,1/1
2006 (2 matches),,43.5%,70.0%,20.0%,54.2%,7.7%,16.7%,-,50.0%,-,100.0%
2005 (2 matches),,47.4%,77.8%,33.3%,33.3%,0.0%,57.1%,100.0%,-,100.0%,-
2004 (6 matches),,51.6%,71.9%,26.1%,52.4%,21.2%,75.0%,60.0%,50.0%,33.3%,0.0%
2003 (3 matches),,47.4%,66.7%,40.0%,52.6%,20.0%,45.5%,100.0%,66.7%,100.0%,-
2002 (1 matches),,30.0%,33.3%,0.0%,33.3%,0.0%,100.0%,-,100.0%,-,100.0%
Career (14 matches),,47.4%,69.4%,28.1%,49.3%,16.0%,57.8%,75.0%,57.1%,60.0%,60.0%
