Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
2007,1043,3,,,,,,,,,,
2006,16,1000,16,1996,21,1901,15,1919,8,1876,,
2005,14,1616,12,2079,13,2004,12,1956,9,1889,,
2004,3,4012,8,2185,9,2070,7,2076,6,1921,,
2003,7,2581,9,2084,11,1961,9,1948,8,1875,,
2002,11,1908,13,2037,15,1918,14,1888,10,1857,,
2001,59,590,38,1859,47,1748,58,1723,35,1694,,
2000,58,572,50,1840,58,1728,58,1750,33,1727,,
1999,65,484,61,1822,69,1700,61,1730,,,,
1998,299,56,,,,,,,,,,
1997,626,11,,,,,,,,,,
1996,813,4,,,,,,,,,,
1995,941,,,,,,,,,,,
