Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2006 Eastbourne F,L vs Henin,38% (9/24),44% (4/9),1/2,0/0,40% (4/10),4/6,4/5,50% (3/6),33% (2/6)
2006 Miami QF,L vs Sharapova,60% (3/5),33% (3/9),0/0,0/0,45% (5/11),0/2,0/1,- (0/0),- (0/0)
2005 Wimbledon QF,L vs Mauresmo,56% (5/9),100% (2/2),0/0,0/0,56% (5/9),0/2,0/1,- (0/0),- (0/0)
2005 Australian Open R64,W vs Obziler,50% (7/14),45% (5/11),2/4,1/3,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2004 WTA Tour Championships SF,L vs Sharapova,37% (7/19),27% (3/11),1/1,0/0,29% (2/7),2/4,2/3,- (0/0),- (0/0)
2004 Filderstadt SF,L vs Davenport,57% (4/7),40% (2/5),0/0,0/0,29% (2/7),0/2,0/1,- (0/0),- (0/0)
2004 Olympics SF,L vs Henin,59% (10/17),67% (8/12),1/2,0/0,57% (12/21),0/2,0/1,- (0/0),- (0/0)
2004 San Diego F,L vs Davenport,100% (2/2),0% (0/2),0/0,0/0,17% (1/6),1/3,0/1,- (0/0),- (0/0)
2004 Roland Garros F,W vs Dementieva,58% (7/12),63% (5/8),2/2,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2004 Roland Garros SF,W vs Capriati,64% (7/11),45% (5/11),2/3,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2003 Fed Cup RR,L vs Mauresmo,60% (9/15),40% (4/10),1/2,0/0,45% (5/11),3/5,1/2,60% (3/5),80% (4/5)
2003 Leipzig F,W vs Henin,63% (10/16),63% (5/8),2/2,1/1,0% (0/4),0/1,0/0,- (0/0),- (0/0)
2003 Australian Open QF,L vs Clijsters,33% (3/9),100% (3/3),0/0,0/0,50% (6/12),0/2,0/1,- (0/0),- (0/0)
2002 WTA Tour Championships R16,L vs Dokic,67% (6/9),20% (1/5),0/0,0/0,25% (1/4),2/4,2/3,- (0/0),- (0/0)
2006 (2 matches),,41.4%,38.9%,50.0%,-,42.9%,50.0%,66.7%,50.0%,33.3%
2005 (2 matches),,52.2%,53.8%,50.0%,33.3%,57.1%,0.0%,0.0%,-,-
2004 (6 matches),,54.4%,46.9%,75.0%,100.0%,45.8%,27.3%,33.3%,-,-
2003 (3 matches),,55.0%,57.1%,75.0%,100.0%,40.7%,37.5%,33.3%,60.0%,80.0%
2002 (1 matches),,66.7%,20.0%,-,-,25.0%,50.0%,66.7%,-,-
Career (14 matches),,52.7%,47.2%,66.7%,66.7%,44.7%,36.4%,47.4%,54.5%,54.5%
