Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
15,Elena Dementieva [RUS],9,6,60.0%,4,2,2,50.0%,1997,2006,4,1.01,1.3%,7.1%,57.0%,57.4%,39.8%,49.8%,50.8%,36.8%,48.9%
10,Justine Henin [BEL],2,8,20.0%,1,0,1,0.0%,2000,2006,3,0.75,0.4%,2.7%,64.1%,47.6%,48.8%,48.0%,38.9%,45.2%,36.4%
9,Amelie Mauresmo [FRA],1,8,11.1%,2,1,1,50.0%,2001,2006,3,0.63,2.1%,1.0%,58.5%,57.0%,48.1%,53.3%,29.5%,52.0%,100.0%
9,Kim Clijsters [BEL],3,6,33.3%,2,1,1,50.0%,2000,2005,1,0.83,1.2%,4.9%,53.1%,53.5%,39.5%,46.9%,43.9%,54.5%,33.3%
8,Nathalie Dechy [FRA],6,2,75.0%,1,1,0,100.0%,2000,2006,2,0.93,3.1%,5.3%,54.2%,56.3%,48.3%,52.7%,43.8%,61.9%,63.6%
8,Elena Likhovtseva [RUS],5,3,62.5%,1,0,1,0.0%,2003,2006,2,1.12,1.5%,5.1%,53.8%,64.2%,39.6%,52.8%,53.0%,53.6%,60.7%
8,Lindsay Davenport [USA],2,6,25.0%,2,2,0,100.0%,2001,2005,0,,,,,,,,,,
7,Chanda Rubin [USA],5,2,71.4%,1,0,1,0.0%,1999,2004,1,1.36,1.1%,5.7%,36.4%,87.5%,50.0%,63.6%,49.5%,40.0%,58.3%
7,Jennifer Capriati [USA],2,5,28.6%,0,0,0,-,2002,2004,1,0.65,3.3%,1.7%,58.3%,60.0%,40.0%,51.7%,31.5%,33.3%,0
7,Alexandra Stevenson [USA],6,1,85.7%,1,0,1,0.0%,2000,2003,0,,,,,,,,,,
6,Svetlana Kuznetsova [RUS],4,2,66.7%,1,1,0,100.0%,2003,2006,3,0.91,1.8%,3.9%,58.3%,54.9%,47.4%,51.8%,43.8%,39.3%,56.0%
6,Mary Pierce [FRA],4,2,66.7%,3,3,0,100.0%,2002,2005,1,1.31,4.2%,1.4%,55.6%,77.5%,43.8%,62.5%,49.1%,50.0%,66.7%
6,Jelena Dokic [AUS],2,4,33.3%,0,0,0,-,2002,2002,0,,,,,,,,,,
5,Meghann Shaughnessy [USA],1,4,20.0%,3,1,2,33.3%,2002,2007,1,0.40,0.0%,7.5%,60.0%,45.8%,25.0%,37.5%,25.0%,37.5%,0.0%
5,Serena Williams [USA],0,5,0.0%,0,0,0,-,1997,2006,1,0.51,4.0%,6.0%,60.0%,56.7%,40.0%,50.0%,25.5%,66.7%,0.0%
