Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2011 Vienna R32,L vs Thiem,3.9,3.7,4.2,47.7%,22.7%,55.6%,58.3%,59.9%,33.8%,5.5,6.0,-1.5,-3.5
1998 Indian Wells SF,L vs Rusedski,3.2,4.4,1.8,37.2%,52.9%,100.0%,12.5%,67.2%,23.1%,1.5,2.2,-3.5,-11.7
1997 Cincinnati F,L vs Sampras,3.5,4.0,3.0,37.9%,37.5%,50.0%,50.0%,58.3%,15.5%,7.0,9.7,-2.0,-4.2
1997 Roland Garros R32,L vs Kuerten,4.6,5.0,4.2,51.2%,45.4%,46.2%,47.4%,59.9%,19.7%,21.0,5.8,0.0,0.0
1997 Miami SF,W vs Courier,3.6,4.0,3.1,58.5%,52.0%,73.3%,50.0%,58.8%,20.6%,2.5,3.2,5.0,10.4
1997 Miami R32,W vs Haas,4.3,3.6,5.0,65.2%,55.0%,100.0%,80.0%,62.6%,3.6%,8.0,8.9,6.5,13.3
1997 Miami F,W vs Bruguera,4.7,4.8,4.7,59.1%,62.9%,47.2%,50.0%,59.4%,21.9%,14.5,7.1,1.0,0.9
1997 Indian Wells SF,L vs Chang,4.5,4.9,4.1,43.1%,43.3%,50.0%,18.2%,65.9%,19.2%,9.5,6.7,-5.0,-8.3
1997 Australian Open SF,L vs Sampras,4.5,5.8,3.1,46.6%,38.1%,64.7%,26.1%,55.0%,10.1%,18.5,11.0,-0.5,-0.4
1996 Vienna R16,L vs Edberg,3.3,4.0,2.5,46.0%,49.0%,66.7%,66.7%,51.2%,7.5%,18.0,15.9,8.0,7.5
1996 Cincinnati SF,L vs Agassi,4.9,5.0,4.9,39.1%,48.0%,38.9%,18.2%,49.3%,11.8%,-3.0,-3.3,0.5,0.6
1996 Rome F,W vs Krajicek,3.9,4.9,2.9,51.6%,50.0%,58.6%,50.0%,52.8%,16.6%,19.0,11.7,10.0,9.2
1996 Rome SF,W vs Costa,6.3,6.4,6.1,49.2%,48.8%,58.8%,61.8%,67.7%,13.1%,12.0,3.8,2.0,1.6
1996 Monte Carlo F,W vs Costa,6.2,6.2,6.2,53.2%,62.3%,44.2%,53.4%,57.1%,18.0%,23.5,5.4,4.0,1.4
1996 Monte Carlo SF,W vs Pioline,7.2,7.5,6.8,68.3%,44.8%,61.5%,62.1%,68.7%,6.2%,9.0,3.7,5.5,5.3
1996 Barcelona F,W vs Rios,4.8,4.8,4.8,55.7%,57.5%,44.0%,51.4%,54.7%,23.1%,22.5,9.7,6.5,4.6
1995 Essen F,W vs Washington,4.2,4.4,4.1,46.9%,57.1%,52.0%,70.0%,62.3%,16.7%,26.5,11.3,4.5,3.8
1995 Essen SF,W vs Sampras,4.6,5.5,3.7,55.3%,52.8%,66.7%,55.6%,50.4%,16.4%,20.0,15.7,8.5,7.9
1995 Roland Garros F,W vs Chang,6.1,5.7,6.5,51.4%,60.5%,60.9%,53.3%,67.3%,14.3%,12.5,4.1,2.0,1.6
1995 Roland Garros SF,W vs Kafelnikov,4.9,5.8,4.0,53.2%,67.6%,84.6%,52.4%,53.5%,9.3%,27.0,17.4,10.5,8.8
Career (38 matches),,5.0,5.5,4.6,49.2%,51.0%,53.5%,49.4%,61.9%,15.4%,14.2,6.1,2.2,1.8
