Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2011,14,1,13,7.1%,6-27,18.2%,112-185,37.7%,0-1,0.0%,14,55.9%,20.5%,2.1%,6.0%,53.3%,59.0%,44.5%,52.2%,37.1%,44.7%,0.78,R16 (Todi)
2010,8,1,7,12.5%,3-14,17.6%,55-90,37.9%,0-0,-,8,59.2%,17.6%,2.7%,4.3%,60.0%,62.1%,43.2%,54.5%,33.3%,43.9%,0.73,R16 (Ljubljana)
1992,5,5,0,100.0%,10-0,100.0%,61-21,74.4%,0-0,-,0,,,,,,,,,,,,W (Venice)
1991,6,4,2,66.7%,8-3,72.7%,60-44,57.7%,1-1,50.0%,0,,,,,,,,,,,,SF (Venice)
1990,10,10,0,100.0%,18-1,94.7%,113-51,68.9%,2-0,100.0%,0,,,,,,,,,,,,W (2x)
1988,5,4,1,80.0%,8-3,72.7%,60-43,58.3%,0-0,-,0,,,,,,,,,,,,F (Graz)
1987,3,2,1,66.7%,4-3,57.1%,34-31,52.3%,0-0,-,0,,,,,,,,,,,,QF (Graz)
1986,6,6,0,100.0%,8-1,88.9%,52-29,64.2%,2-1,66.7%,0,,,,,,,,,,,,W (Loipersdorf)
1985,23,14,9,60.9%,29-22,56.9%,234-211,52.6%,2-2,50.0%,0,,,,,,,,,,,,W (Belo Horizonte)
Career,80,47,33,58.8%,94-74,56.0%,781-705,52.6%,7-5,58.3%,22,56.9%,19.6%,2.3%,5.5%,55.4%,60.0%,44.1%,52.9%,35.9%,44.4%,0.76,
