Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2019 Roland Garros R128,L vs Barrere,107.3,112.9,5.7,,,126,89,95.0,6.2,,,110,81
2018 Wimbledon R32,L vs Simon,111.0,114.7,7.1,118.7,110.2,128,99,99.9,10.6,108.9,97.0,122,79
2018 Wimbledon R128,W vs Goffin,108.2,113.7,7.1,116.6,108.9,125,96,99.3,5.9,106.7,96.2,113,84
2015 US Open R128,L vs Dimitrov,103.1,110.8,12.8,,,137,81,90.7,8.2,,,112,77
2014 US Open R64,L vs Mayer,102.9,112.2,7.7,,,126,94,87.4,4.7,,,99,81
2014 Wimbledon R128,L vs Raonic,101.6,107.8,8.5,,,122,87,86.8,5.8,,,98,78
2014 Australian Open R64,L vs Pospisil,103.1,,,,,121,,,,,,,80
2014 Australian Open R128,W vs Mahut,104.1,,,,,131,,,,,,,78
2013 Australian Open R128,L vs Youzhny,101.9,,,,,126,,,,,,,75
2012 Australian Open R64,L vs Nishikori,103.3,,,,,124,,,,,,,61
2012 Australian Open R128,W vs Souza,105.0,,,,,123,,,,,,,80
2011 Australian Open R128,L vs Russell,103.1,111.1,8.0,,,123,85,90.0,9.2,,,106,59
Career (12 matches),,104.6,112.1,7.7,118.0,109.7,137,81,92.9,7.4,108.3,96.3,122,59
