Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2024 Paris Olympics R64,L vs Djokovic,0% (0/6),- (0/0),0/5,86% (6/7),0% (0/6),0/0,0/0,0/1,0/0,0/1
2019 Washington R64,L vs Smyczek,36% (4/11),50% (2/4),1/5,50% (6/12),17% (1/6),2/2,0/0,2/3,0/0,0/0
2019 Atlanta R16,L vs Tomic,18% (2/11),50% (1/2),1/2,27% (3/11),33% (1/3),0/1,0/0,1/1,0/0,0/0
2019 Newport QF,L vs Isner,29% (5/17),80% (4/5),0/2,38% (6/16),50% (3/6),1/2,0/0,2/2,0/0,1/1
2019 Newport R16,W vs Kudla,63% (5/8),100% (5/5),1/1,13% (1/8),0% (0/1),2/3,0/1,0/0,0/0,0/0
2019 Wimbledon R128,L vs Schwartzman,33% (6/18),67% (4/6),1/7,44% (8/18),13% (1/8),3/4,1/1,3/3,0/0,0/0
2019 Surbiton CH QF,L vs Copil,11% (1/9),0% (0/1),0/3,38% (3/8),0% (0/3),0/0,0/0,0/0,0/0,0/0
2019 Surbiton CH R32,W vs Donskoy,71% (5/7),100% (5/5),0/0,29% (2/7),100% (2/2),3/3,0/0,0/0,0/0,0/0
2019 Roland Garros R128,L vs Barrere,25% (5/20),80% (4/5),0/7,60% (12/20),33% (4/12),2/3,0/0,0/1,0/0,0/1
2019 Geneva R32,L vs Jarry,18% (2/11),50% (1/2),0/3,33% (4/12),0% (0/4),1/1,0/0,3/4,0/0,2/2
2019 Phoenix CH R32,L vs Ito,20% (3/15),67% (2/3),0/1,19% (3/16),33% (1/3),2/2,1/1,2/3,0/0,2/2
2019 Indian Wells R128,L vs Karlovic,17% (2/12),50% (1/2),0/1,25% (3/12),67% (2/3),1/1,0/1,1/1,0/0,1/1
2019 Dubai R32,L vs Tsitsipas,21% (3/14),67% (2/3),1/3,29% (4/14),25% (1/4),2/2,1/1,2/2,0/0,1/1
2019 Rotterdam R32,L vs Verdasco,18% (2/11),50% (1/2),1/3,45% (5/11),40% (2/5),1/1,0/0,1/1,0/0,1/1
2019 Sofia R16,L vs Bautista Agut,15% (2/13),100% (2/2),0/4,38% (5/13),20% (1/5),2/2,1/1,1/1,0/0,1/1
2019 Sofia R32,W vs Andreev,27% (4/15),100% (4/4),2/3,31% (5/16),20% (1/5),3/4,1/1,2/3,0/0,2/2
2019 Australian Open R64,L vs Nadal,15% (2/13),0% (0/2),0/5,50% (6/12),17% (1/6),0/0,0/0,0/0,0/0,0/0
2019 Australian Open R128,W vs Struff,50% (9/18),67% (6/9),1/4,33% (6/18),17% (1/6),4/4,1/1,0/1,0/0,0/0
2019 Sydney R32,L vs Andreozzi,29% (4/14),50% (2/4),1/3,36% (5/14),40% (2/5),2/2,1/1,2/2,0/0,1/1
2018 Basel R32,L vs Popyrin,18% (2/11),100% (2/2),1/3,36% (4/11),25% (1/4),1/2,0/1,2/2,0/0,1/1
2024 (1 matches),,0.0%,-,0.0%,85.7%,0.0%,-,-,0.0%,-,0.0%
2019 (18 matches),,27.8%,69.7%,17.5%,36.6%,27.6%,83.8%,77.8%,78.6%,-,92.3%
2018 (50 matches),,30.3%,67.4%,16.2%,30.6%,34.7%,81.7%,87.0%,80.4%,88.2%,58.8%
2017 (58 matches),,40.9%,75.0%,23.5%,30.0%,37.4%,81.9%,91.4%,87.2%,92.9%,69.2%
2016 (12 matches),,34.1%,69.0%,19.0%,50.0%,25.4%,91.7%,100.0%,54.5%,100.0%,33.3%
Career (296 matches),,34.5%,69.3%,19.4%,33.2%,31.3%,82.0%,87.6%,75.6%,91.7%,68.5%
