Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2021,6,2,4,33.3%,5-8,38.5%,60-65,48.0%,0-3,0.0%,6,72.6%,25.0%,8.5%,6.4%,58.6%,68.9%,50.3%,61.2%,38.4%,49.7%,0.99,R16 (2x)
2020,3,1,2,33.3%,3-5,37.5%,41-44,48.2%,2-1,66.7%,3,75.6%,19.5%,7.1%,6.7%,59.3%,71.1%,45.9%,60.8%,40.0%,49.8%,1.02,R32 (Bengaluru)
2019,6,2,4,33.3%,5-6,45.5%,55-53,50.9%,1-1,50.0%,6,76.8%,20.0%,10.5%,7.8%,59.2%,73.1%,47.0%,62.4%,36.0%,49.4%,0.96,QF (Surbiton)
2018,13,9,4,69.2%,19-11,63.3%,161-135,54.4%,3-4,42.9%,13,85.2%,22.2%,8.4%,4.5%,63.1%,76.6%,50.3%,66.9%,37.6%,51.8%,1.13,W (Busan)
2017,33,23,10,69.7%,52-28,65.0%,427-337,55.9%,6-5,54.5%,33,82.2%,28.6%,7.8%,4.1%,66.4%,73.6%,50.9%,66.0%,40.4%,53.1%,1.19,W (2x)
2016,7,3,4,42.9%,7-10,41.2%,70-81,46.4%,1-2,33.3%,7,71.6%,21.6%,5.6%,11.3%,54.9%,72.5%,43.3%,59.4%,35.0%,47.8%,0.86,R16 (3x)
2015,58,40,18,69.0%,84-40,67.7%,675-541,55.5%,19-10,65.5%,58,82.8%,27.2%,8.0%,5.0%,63.2%,74.6%,52.1%,66.4%,39.8%,52.7%,1.18,W (2x)
2014,4,1,3,25.0%,2-5,28.6%,32-36,47.1%,0-1,0.0%,4,71.4%,22.9%,8.9%,10.2%,62.6%,70.8%,37.0%,58.1%,34.0%,47.2%,0.81,R16 (Leon)
2013,55,44,11,80.0%,95-33,74.2%,705-492,58.9%,8-3,72.7%,55,83.7%,32.9%,8.2%,5.4%,64.8%,74.9%,49.0%,65.8%,42.6%,54.0%,1.24,W (4x)
2011,28,18,10,64.3%,39-26,60.0%,341-289,54.1%,5-4,55.6%,28,79.8%,28.4%,8.5%,4.1%,63.3%,72.2%,49.7%,63.9%,39.9%,52.0%,1.11,SF (3x)
2010,28,15,13,53.6%,35-29,54.7%,305-296,50.7%,5-4,55.6%,28,78.3%,22.2%,8.5%,3.4%,66.2%,70.8%,47.7%,63.0%,36.4%,49.9%,0.98,F (Kyoto)
2009,9,4,5,44.4%,10-9,52.6%,99-98,50.3%,3-3,50.0%,0,,,,,,,,,,,,R16 (4x)
2008,13,6,7,46.2%,16-15,51.6%,152-152,50.0%,3-3,50.0%,0,,,,,,,,,,,,SF (Penza)
2007,4,2,2,50.0%,4-5,44.4%,43-43,50.0%,0-0,-,0,,,,,,,,,,,,QF (Burnie2)
Career,267,170,97,63.7%,376-230,62.0%,3166-2662,54.3%,56-44,56.0%,241,81.2%,27.5%,8.2%,5.0%,63.9%,73.6%,49.5%,64.9%,39.7%,52.2%,1.13,
