Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2016 Australian Open R128,L vs Gibbs,27,52,0.5,15.6%,30.1%,27,42,0.6,17.0%,26.4%,12.6%,4.4%,0.7,9.8%,15.0%
2015 US Open R128,L vs Keys,7,13,0.5,6.4%,11.8%,7,8,0.9,7.8%,8.9%,6.7%,1.1%,0.7,14.5%,20.9%
2015 Wimbledon R128,L vs Tomljanovic,9,17,0.5,7.2%,13.6%,9,12,0.8,8.5%,11.3%,7.5%,0.9%,0.9,20.0%,22.4%
2015 Australian Open R64,L vs Goerges,21,43,0.5,10.2%,21.0%,18,36,0.5,10.1%,20.1%,7.8%,2.2%,0.9,20.0%,23.4%
2015 Australian Open R128,W vs Sanders,19,24,0.8,11.8%,14.9%,17,21,0.8,11.6%,14.4%,7.5%,3.4%,0.6,16.8%,29.8%
2014 Wimbledon R64,L vs Keys,16,23,0.7,8.3%,11.9%,14,20,0.7,8.0%,11.4%,6.3%,1.7%,0.9,19.2%,22.3%
2014 Wimbledon R128,W vs Townsend,20,19,1.1,14.2%,13.5%,20,13,1.5,15.6%,10.2%,12.5%,2.3%,0.5,13.5%,24.8%
2014 Roland Garros R128,L vs Torro Flor,17,27,0.6,12.7%,20.1%,15,23,0.7,12.3%,18.9%,10.7%,1.6%,0.8,17.9%,22.4%
2014 Australian Open R128,L vs Stosur,27,27,1.0,20.1%,20.1%,26,22,1.2,21.5%,18.2%,,,1.1,14.2%,13.4%
2013 Wimbledon R32,L vs Li,15,30,0.5,7.7%,15.5%,15,27,0.6,8.2%,14.7%,,,1.0,14.4%,14.4%
2013 Wimbledon R128,W vs Hantuchova,29,16,1.8,22.7%,12.5%,27,12,2.3,22.7%,10.1%,,,0.8,11.7%,14.1%
2013 Australian Open R64,L vs Flipkens,11,29,0.4,12.9%,34.1%,11,27,0.4,13.6%,33.3%,,,1.1,18.8%,17.6%
2012 Wimbledon R32,L vs Schiavone,5,20,0.3,5.3%,21.3%,5,16,0.3,5.7%,18.2%,,,0.6,8.5%,14.9%
2012 Roland Garros R16,L vs Sharapova,44,48,0.9,16.9%,18.4%,43,41,1.0,18.1%,17.2%,,,0.7,14.6%,20.3%
2012 Roland Garros R32,W vs Pavlyuchenkova,13,38,0.3,9.2%,27.0%,12,29,0.4,9.4%,22.7%,,,0.5,11.3%,24.8%
2012 Roland Garros R64,W vs Kirilenko,35,34,1.0,19.6%,19.0%,31,31,1.0,18.5%,18.5%,,,1.0,12.8%,13.4%
2011 Wimbledon R32,L vs Sharapova,13,16,0.8,10.9%,13.4%,13,13,1.0,12.0%,12.0%,7.4%,4.6%,1.0,16.8%,17.6%
2011 Australian Open R64,L vs Safarova,34,53,0.6,16.3%,25.4%,34,49,0.7,17.4%,25.1%,,,0.7,12.0%,17.7%
Career (18 matches),,362,529,0.7,13.0%,19.0%,344,442,0.8,13.6%,17.4%,4.2%,1.2%,0.8,14.9%,19.5%
