Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2016 Wimbledon Q1,L vs Vogt,0.85,0.75,55.5,2.7,0.0%,53.3%,3.4%,58.6%,37.5%,40.0%
2016 Birmingham Q2,L vs Bondarenko,1.09,0.76,57.5,2.3,0.0%,57.4%,0.0%,50.0%,31.7%,32.5%
2016 Roland Garros Q3,L vs Buyukakcay,0.81,0.52,32.6,2.0,0.0%,52.0%,0.0%,21.7%,33.3%,48.0%
2016 Prague Q1,L vs Hesse,0.84,0.88,80.9,6.2,0.0%,58.8%,0.0%,58.0%,46.8%,40.9%
2016 Stuttgart Q1,L vs Robson,0.91,0.50,31.6,2.0,6.7%,46.7%,0.0%,44.4%,29.2%,30.4%
2016 Katowice R32,L vs Alexandrova,0.97,0.67,55.4,2.0,0.0%,61.1%,0.0%,42.4%,25.8%,42.3%
2016 Indian Wells Q1,L vs Cepede Royg,0.92,0.73,54.6,2.5,0.0%,44.8%,0.0%,39.3%,44.2%,47.6%
2016 Kuala Lumpur R32,L vs Broady,0.96,0.81,64.5,2.2,2.2%,53.3%,0.0%,52.5%,34.8%,45.2%
2016 St. Petersburg Q3,W vs Tig,1.10,1.31,52.8,2.5,0.0%,59.5%,0.0%,54.3%,59.5%,42.9%
2016 St. Petersburg Q2,W vs Mertens,1.08,1.40,56.3,2.9,0.0%,58.8%,0.0%,53.1%,56.7%,57.1%
2016 St. Petersburg Q1,W vs Kremen,0.98,1.24,54.7,4.3,2.4%,61.9%,0.0%,52.5%,53.3%,54.5%
2016 Australian Open R128,L vs Gibbs,1.02,0.77,51.4,2.0,0.0%,44.4%,0.0%,55.8%,36.4%,39.0%
2015 Dubai $75K F,L vs Buyukakcay,1.06,0.95,75.1,4.5,1.6%,42.9%,0.0%,55.9%,39.3%,53.2%
2015 Dubai $75K SF,W vs Panova,1.12,1.33,53.9,2.7,2.7%,59.5%,2.9%,64.7%,41.9%,48.7%
2015 Dubai $75K R16,W vs Vikhlyantseva,0.97,1.83,38.7,2.1,0.0%,68.2%,0.0%,77.8%,55.3%,48.6%
2015 Dubai $75K R32,W vs Samir,1.18,1.78,35.3,2.1,3.2%,48.4%,3.3%,56.7%,73.9%,69.6%
2015 Moscow R16,L vs Kuznetsova,0.92,0.74,56.0,2.4,0.0%,50.0%,0.0%,37.9%,51.6%,37.0%
2015 Moscow Q3,W vs Dushevina,1.05,1.23,61.6,2.2,0.0%,56.4%,0.0%,58.8%,50.0%,50.0%
2015 Moscow Q2,W vs Soylu,0.96,1.23,56.4,3.6,2.8%,55.6%,0.0%,46.9%,65.9%,57.1%
2015 Moscow Q1,W vs Pospelova,1.12,1.31,49.1,2.4,0.0%,56.4%,0.0%,54.1%,45.2%,60.0%
2016 (12 matches),,0.97,0.86,55.9,2.5,0.9%,54.8%,0.2%,50.0%,41.5%,43.5%
2015 (33 matches),,1.03,1.05,55.1,2.6,0.7%,52.6%,0.4%,50.9%,47.2%,51.3%
2014 (42 matches),,1.00,0.98,55.6,2.7,2.5%,54.6%,1.8%,51.5%,45.5%,46.8%
2013 (46 matches),,1.01,1.01,58.0,2.8,1.6%,52.5%,1.4%,51.2%,48.0%,48.3%
2012 (34 matches),,1.03,1.08,58.2,2.6,1.0%,53.7%,1.1%,53.3%,47.6%,50.0%
Career (175 matches),,1.01,1.01,56.5,2.7,1.6%,53.4%,1.1%,51.6%,46.6%,48.3%
