Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2016 Wimbledon Q1,L vs Vogt,67% (6/9),20% (2/10),0/0,0/0,43% (3/7),1/3,1/2,- (0/0),- (0/0)
2016 Birmingham Q2,L vs Bondarenko,57% (8/14),27% (3/11),1/1,0/0,58% (7/12),1/3,0/1,- (0/0),- (0/0)
2016 Roland Garros Q3,L vs Buyukakcay,33% (2/6),67% (2/3),0/0,0/0,14% (1/7),2/4,0/1,- (0/0),- (0/0)
2016 Prague Q1,L vs Hesse,69% (11/16),45% (5/11),1/1,0/0,67% (6/9),1/3,0/1,20% (1/5),40% (2/5)
2016 Stuttgart Q1,L vs Robson,43% (3/7),40% (2/5),0/0,0/0,44% (4/9),0/2,0/1,- (0/0),- (0/0)
2016 Katowice R32,L vs Alexandrova,38% (5/13),100% (1/1),0/0,0/0,56% (5/9),3/5,3/4,50% (3/6),33% (2/6)
2016 Indian Wells Q1,L vs Cepede Royg,50% (2/4),25% (3/12),0/0,0/0,60% (9/15),1/3,1/2,- (0/0),- (0/0)
2016 Kuala Lumpur R32,L vs Broady,53% (8/15),80% (4/5),1/5,0/0,55% (6/11),3/5,1/2,- (0/0),- (0/0)
2016 St. Petersburg Q3,W vs Tig,41% (7/17),33% (5/15),2/4,1/1,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2016 St. Petersburg Q2,W vs Mertens,86% (6/7),78% (7/9),2/3,1/2,67% (8/12),0/0,0/0,- (0/0),- (0/0)
2016 St. Petersburg Q1,W vs Kremen,53% (8/15),62% (8/13),2/4,1/3,64% (7/11),0/1,0/0,- (0/0),- (0/0)
2016 Australian Open R128,L vs Gibbs,40% (6/15),25% (3/12),1/1,0/0,62% (8/13),0/2,0/1,- (0/0),- (0/0)
2015 Dubai $75K F,L vs Buyukakcay,57% (8/14),67% (6/9),1/1,0/0,64% (14/22),3/5,2/3,60% (3/5),67% (4/6)
2015 Dubai $75K SF,W vs Panova,62% (8/13),36% (4/11),2/5,1/1,50% (3/6),0/0,0/0,100% (5/5),40% (2/5)
2015 Dubai $75K R16,W vs Vikhlyantseva,78% (7/9),42% (5/12),2/4,1/2,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2015 Dubai $75K R32,W vs Samir,31% (4/13),73% (8/11),2/5,1/3,63% (5/8),0/0,0/0,- (0/0),- (0/0)
2015 Moscow R16,L vs Kuznetsova,43% (3/7),38% (3/8),0/0,0/0,40% (4/10),0/2,0/1,- (0/0),- (0/0)
2015 Moscow Q3,W vs Dushevina,75% (6/8),40% (6/15),2/3,1/2,44% (4/9),0/0,0/0,83% (5/6),40% (2/5)
2015 Moscow Q2,W vs Soylu,45% (5/11),64% (7/11),2/2,1/1,44% (4/9),4/4,0/0,75% (3/4),80% (4/5)
2015 Moscow Q1,W vs Pospelova,62% (8/13),70% (7/10),2/3,1/2,56% (5/9),0/1,0/0,- (0/0),- (0/0)
2016 (12 matches),,52.2%,42.1%,52.6%,50.0%,55.8%,38.7%,40.0%,36.4%,36.4%
2015 (33 matches),,53.8%,51.4%,47.7%,48.7%,49.7%,49.2%,54.8%,55.4%,59.3%
2014 (42 matches),,55.0%,44.5%,58.0%,58.3%,51.3%,53.3%,46.2%,58.6%,48.3%
2013 (46 matches),,50.3%,49.4%,54.9%,49.0%,53.3%,47.5%,54.2%,45.7%,39.7%
2012 (34 matches),,53.0%,48.7%,60.0%,57.9%,53.7%,45.0%,33.3%,57.4%,41.9%
Career (175 matches),,52.8%,48.1%,55.2%,53.8%,52.3%,48.0%,47.1%,52.8%,45.7%
