Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2015,12,7,5,58.3%,15-10,60.0%,123-107,53.5%,2-0,100.0%,0,,,,,,,,,,,,F (Dubai $75K)
2014,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,0,,,,,,,,,,,,R32 (Prague 100K)
2013,1,0,1,0.0%,1-2,33.3%,14-17,45.2%,0-1,0.0%,0,,,,,,,,,,,,R32 (Prague 100K)
2012,5,4,1,80.0%,8-3,72.7%,59-38,60.8%,1-0,100.0%,0,,,,,,,,,,,,F (Prague 100K)
2011,3,2,1,66.7%,4-2,66.7%,35-29,54.7%,0-0,-,0,,,,,,,,,,,,QF (Prague 100K)
2010,18,14,4,77.8%,30-15,66.7%,240-181,57.0%,3-2,60.0%,0,,,,,,,,,,,,W (Marseille 100K)
2009,17,11,6,64.7%,22-15,59.5%,187-169,52.5%,5-2,71.4%,0,,,,,,,,,,,,F (Ortisei 100K)
2008,2,1,1,50.0%,2-0,100.0%,12-6,66.7%,0-0,-,0,,,,,,,,,,,,R16 (Ortisei 100K)
2007,17,12,5,70.6%,28-13,68.3%,216-156,58.1%,0-0,-,0,,,,,,,,,,,,W (Zlin 50K)
2006,5,3,2,60.0%,7-4,63.6%,51-41,55.4%,0-0,-,0,,,,,,,,,,,,SF (Dubai 75K)
2004,3,1,2,33.3%,2-4,33.3%,28-30,48.3%,0-2,0.0%,0,,,,,,,,,,,,R16 (Ortisei 75K)
2003,8,5,3,62.5%,9-5,64.3%,72-57,55.8%,2-0,100.0%,0,,,,,,,,,,,,SF (Ortisei 50K)
2002,21,13,8,61.9%,32-20,61.5%,259-223,53.7%,4-0,100.0%,0,,,,,,,,,,,,W (Caserta 50K)
2001,26,13,13,50.0%,29-33,46.8%,282-318,47.0%,6-3,66.7%,0,,,,,,,,,,,,W (Marseille 50K)
2000,36,22,14,61.1%,47-31,60.3%,389-354,52.4%,6-2,75.0%,0,,,,,,,,,,,,W (2x)
1999,19,12,7,63.2%,28-17,62.2%,217-180,54.7%,2-1,66.7%,0,,,,,,,,,,,,W (Alkmaar 10K)
1998,10,5,5,50.0%,10-8,55.6%,77-77,50.0%,3-2,60.0%,0,,,,,,,,,,,,QF (Biograd 10K)
Career,204,125,79,61.3%,274-184,59.8%,2267-1995,53.2%,34-15,69.4%,0,,,,,,,,,,,,
