Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W25 Evansville IN R32,W vs Montez,88% (7/8),45% (5/11),2/2,1/1,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2019 W15 Orlando FL F,L vs Subhash,38% (3/8),- (0/0),0/0,0/0,33% (2/6),1/3,1/2,- (0/0),- (0/0)
2019 W15 Orlando FL R16,W vs Coleman,50% (7/14),56% (5/9),2/3,1/1,25% (1/4),0/0,0/0,- (0/0),- (0/0)
2019 W15 Wesley Chapel FL R32,W vs Aikawa,64% (7/11),44% (7/16),2/5,1/3,50% (5/10),0/1,0/0,- (0/0),- (0/0)
2019 W15 Arcadia CA R32,W vs Chavatipon,47% (7/15),71% (5/7),2/3,1/1,67% (6/9),0/0,0/0,- (0/0),- (0/0)
2017 Hua Hin $25K R16,L vs Glushko,60% (6/10),0% (0/8),0/0,0/0,67% (6/9),3/5,1/2,- (0/0),- (0/0)
2017 Victoria BC $15K QF,W vs Zhang,63% (10/16),42% (5/12),2/2,1/1,25% (1/4),0/1,0/0,- (0/0),- (0/0)
2017 Victoria BC $15K R16,W vs Guillermo,75% (9/12),33% (3/9),2/3,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2017 Victoria BC $15K R32,W vs Ileana,65% (11/17),50% (7/14),2/3,1/1,33% (1/3),3/4,0/0,20% (1/5),40% (2/5)
2017 Nishi Tama $15K R32,W vs Ayukawa,61% (11/18),44% (4/9),2/5,1/1,89% (8/9),0/1,0/0,- (0/0),- (0/0)
2016 Nashville TN $25K R32,L vs Mateas,43% (3/7),50% (4/8),0/0,0/0,42% (5/12),2/4,0/1,- (0/0),- (0/0)
2016 Toyota $50K R32,L vs Schnyder,50% (3/6),0% (0/2),0/0,0/0,33% (2/6),2/4,1/2,- (0/0),- (0/0)
2016 Hamamatsu $25K QF,L vs Aoyama,17% (1/6),8% (1/13),0/0,0/0,40% (4/10),3/5,3/4,- (0/0),- (0/0)
2016 Hamamatsu $25K R16,W vs Okamura,73% (11/15),30% (3/10),2/4,1/3,79% (11/14),1/2,0/0,- (0/0),- (0/0)
2016 Hamamatsu $25K R32,W vs Miyamura,67% (6/9),50% (6/12),2/5,1/3,67% (4/6),0/0,0/0,- (0/0),- (0/0)
2016 Gatineau $25K R32,W vs Rodriguez,67% (6/9),67% (6/9),2/5,1/1,67% (6/9),0/0,0/0,- (0/0),- (0/0)
2016 Sumter SC $25K R32,L vs Arconada,0% (0/3),75% (3/4),0/0,0/0,47% (7/15),9/11,7/8,- (0/0),- (0/0)
2016 Karuizawa $25K R32,L vs Dunne,61% (11/18),31% (5/16),1/4,0/0,67% (10/15),3/5,2/3,40% (2/5),20% (1/5)
2016 Kurume $50K R32,L vs Galfi,75% (6/8),30% (3/10),0/0,0/0,17% (1/6),1/3,1/2,- (0/0),- (0/0)
2016 Mildura $25K R16,L vs Vrljic,67% (6/9),44% (4/9),0/0,0/0,64% (9/14),1/3,1/2,20% (1/5),40% (2/5)
2019 (5 matches),,55.4%,51.2%,61.5%,66.7%,51.6%,25.0%,50.0%,-,-
2017 (5 matches),,64.4%,36.5%,61.5%,100.0%,65.4%,54.5%,50.0%,20.0%,40.0%
2016 (10 matches),,58.9%,37.6%,38.9%,42.9%,55.1%,59.5%,68.2%,30.0%,30.0%
2015 (11 matches),,53.1%,52.8%,56.5%,66.7%,56.3%,58.3%,64.3%,66.7%,60.0%
2014 (5 matches),,61.7%,52.1%,35.3%,25.0%,51.2%,50.0%,33.3%,56.3%,31.3%
Career (50 matches),,56.1%,44.5%,51.0%,54.3%,54.4%,50.4%,56.1%,45.9%,36.1%
