Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W25 Evansville IN R32,W vs Montez,1.02,2.86,30.0,2.0,-,63.2%,-,90.0%,80.0%,47.8%
2019 W15 Orlando FL F,L vs Subhash,0.82,0.28,27.2,2.0,-,55.6%,-,40.0%,15.0%,21.1%
2019 W15 Orlando FL R16,W vs Coleman,1.05,1.37,52.5,3.6,-,74.3%,-,45.5%,50.0%,53.3%
2019 W15 Wesley Chapel FL R32,W vs Aikawa,1.28,1.29,52.7,13.1,-,56.1%,-,56.8%,40.5%,47.4%
2019 W15 Arcadia CA R32,W vs Chavatipon,1.12,1.38,44.9,2.1,-,54.8%,-,63.2%,36.1%,65.7%
2017 Hua Hin $25K R16,L vs Glushko,0.86,0.72,47.8,2.2,0.0%,58.1%,3.3%,53.3%,37.8%,36.1%
2017 Victoria BC $15K QF,W vs Zhang,1.04,1.35,54.5,25.3,2.6%,71.1%,2.9%,55.9%,48.8%,44.7%
2017 Victoria BC $15K R16,W vs Guillermo,1.24,1.97,40.2,2.4,0.0%,69.2%,0.0%,76.0%,36.4%,51.6%
2017 Victoria BC $15K R32,W vs Ileana,0.92,1.38,52.6,4.4,0.0%,75.6%,2.8%,58.3%,48.9%,48.6%
2017 Nishi Tama $15K R32,W vs Ayukawa,1.01,1.25,53.9,2.6,0.0%,65.2%,0.0%,65.9%,47.1%,37.5%
2016 Nashville TN $25K R32,L vs Mateas,0.87,0.74,58.0,2.2,0.0%,39.4%,0.0%,48.4%,37.2%,58.5%
2016 Toyota $50K R32,L vs Schnyder,0.94,0.46,35.5,2.2,0.0%,43.5%,10.0%,50.0%,28.0%,25.0%
2016 Hamamatsu $25K QF,L vs Aoyama,0.75,0.54,28.5,2.1,-,40.7%,-,40.7%,53.1%,31.3%
2016 Hamamatsu $25K R16,W vs Okamura,1.11,1.15,66.3,2.8,2.1%,54.2%,0.0%,69.6%,40.9%,38.5%
2016 Hamamatsu $25K R32,W vs Miyamura,1.12,1.59,43.8,2.0,0.0%,61.5%,0.0%,56.5%,57.7%,58.3%
2016 Gatineau $25K R32,W vs Rodriguez,1.23,1.68,38.6,2.1,0.0%,48.3%,0.0%,55.6%,70.8%,60.9%
2016 Sumter SC $25K R32,L vs Arconada,0.96,0.61,31.4,2.0,0.0%,27.6%,0.0%,33.3%,48.0%,40.9%
2016 Karuizawa $25K R32,L vs Dunne,0.88,0.85,67.9,3.9,0.0%,61.4%,1.9%,54.7%,44.4%,36.0%
2016 Kurume $50K R32,L vs Galfi,0.78,0.73,58.6,3.0,0.0%,58.6%,0.0%,44.4%,50.0%,40.0%
2016 Mildura $25K R16,L vs Vrljic,0.91,0.80,60.6,2.2,2.4%,40.5%,2.8%,63.9%,34.9%,51.2%
2019 (5 matches),,1.09,1.24,43.8,2.7,0.0%,60.4%,0.0%,57.5%,44.5%,49.7%
2017 (5 matches),,1.00,1.26,50.4,3.3,0.5%,68.1%,1.8%,61.5%,44.3%,43.7%
2016 (10 matches),,0.95,0.86,52.4,2.4,0.6%,48.7%,1.3%,53.3%,45.3%,43.8%
2015 (11 matches),,1.05,1.07,49.8,2.5,1.6%,52.2%,1.2%,55.8%,44.9%,48.9%
2014 (5 matches),,1.01,1.09,62.4,2.3,1.2%,58.1%,1.3%,53.9%,42.6%,53.1%
Career (50 matches),,1.01,1.01,52.8,2.5,0.9%,54.0%,1.3%,55.3%,44.8%,46.4%
