Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Evansville IN R32,W vs Montez,88% (7/8),71% (5/7),0/0,13% (1/8),100% (1/1),4/4,1/1,0/0,0/0,0/0
2019 W15 Orlando FL F,L vs Subhash,0% (0/8),- (0/0),0/4,71% (5/7),20% (1/5),0/0,0/0,1/1,0/0,1/1
2019 W15 Orlando FL R16,W vs Coleman,67% (6/9),83% (5/6),1/3,30% (3/10),0% (0/3),4/4,1/1,0/0,1/1,0/0
2019 W15 Wesley Chapel FL R32,W vs Aikawa,47% (9/19),78% (7/9),2/4,47% (9/19),44% (4/9),3/5,1/1,0/0,1/1,0/0
2019 W15 Arcadia CA R32,W vs Chavatipon,50% (5/10),100% (5/5),1/3,40% (4/10),25% (1/4),3/5,2/3,0/0,1/1,0/0
2017 Hua Hin $25K R16,L vs Glushko,44% (4/9),0% (0/4),0/3,56% (5/9),40% (2/5),0/0,0/0,1/1,0/0,0/0
2017 Victoria BC $15K QF,W vs Zhang,54% (7/13),71% (5/7),1/3,31% (4/13),25% (1/4),4/4,1/1,1/1,1/1,0/0
2017 Victoria BC $15K R16,W vs Guillermo,56% (5/9),60% (3/5),0/0,11% (1/9),100% (1/1),3/3,2/2,0/0,1/1,0/0
2017 Victoria BC $15K R32,W vs Ileana,62% (8/13),88% (7/8),1/2,15% (2/13),0% (0/2),4/5,0/0,2/2,0/0,0/0
2017 Nishi Tama $15K R32,W vs Ayukawa,50% (6/12),67% (4/6),0/1,33% (4/12),75% (3/4),4/4,2/2,0/0,1/1,0/0
2016 Nashville TN $25K R32,L vs Mateas,44% (4/9),100% (4/4),2/5,80% (8/10),13% (1/8),1/4,0/0,0/2,0/0,0/1
2016 Toyota $50K R32,L vs Schnyder,13% (1/8),0% (0/1),0/4,57% (4/7),0% (0/4),0/0,0/0,0/0,0/0,0/0
2016 Hamamatsu $25K QF,L vs Aoyama,43% (3/7),33% (1/3),1/6,86% (6/7),0% (0/6),1/1,0/0,1/1,0/0,1/1
2016 Hamamatsu $25K R16,W vs Okamura,46% (6/13),50% (3/6),1/2,36% (5/14),40% (2/5),3/3,2/2,0/1,1/1,0/0
2016 Hamamatsu $25K R32,W vs Miyamura,75% (6/8),100% (6/6),1/2,38% (3/8),33% (1/3),4/4,0/1,0/0,0/1,0/0
2016 Gatineau $25K R32,W vs Rodriguez,88% (7/8),86% (6/7),2/3,56% (5/9),40% (2/5),4/6,2/2,0/0,1/1,0/0
2016 Sumter SC $25K R32,L vs Arconada,43% (3/7),100% (3/3),3/7,100% (8/8),0% (0/8),0/3,0/0,0/1,0/0,0/1
2016 Karuizawa $25K R32,L vs Dunne,44% (7/16),71% (5/7),2/4,44% (7/16),29% (2/7),3/5,1/2,0/1,0/0,0/1
2016 Kurume $50K R32,L vs Galfi,55% (6/11),50% (3/6),2/5,45% (5/11),0% (0/5),2/3,0/0,1/1,0/0,1/1
2016 Mildura $25K R16,L vs Vrljic,45% (5/11),80% (4/5),3/5,55% (6/11),17% (1/6),2/3,0/0,1/1,0/0,0/0
2019 (5 matches),,50.0%,81.5%,28.6%,40.7%,31.8%,77.8%,83.3%,100.0%,100.0%,100.0%
2017 (5 matches),,53.6%,63.3%,22.2%,28.6%,43.8%,93.8%,100.0%,100.0%,100.0%,-
2016 (10 matches),,49.0%,72.9%,39.5%,56.4%,15.8%,62.5%,71.4%,37.5%,66.7%,40.0%
2015 (11 matches),,51.9%,87.0%,26.3%,52.0%,20.8%,61.0%,60.0%,72.7%,50.0%,71.4%
2014 (5 matches),,54.0%,92.6%,33.3%,50.0%,16.0%,54.5%,50.0%,50.0%,50.0%,100.0%
Career (50 matches),,50.8%,78.0%,34.7%,48.6%,18.9%,64.0%,75.0%,52.2%,75.0%,47.6%
