Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,14,4,10,28.6%,10-19,34.5%,129-152,45.9%,0-2,0.0%,13,51.4%,40.3%,1.4%,5.0%,64.4%,56.5%,42.0%,51.3%,44.6%,48.0%,0.92,R16 (4x)
2024,20,8,12,40.0%,18-26,40.9%,190-217,46.7%,2-1,66.7%,0,,,,,,,,,,,,F (W15 Lakewood CA)
2023,7,1,6,14.3%,5-11,31.3%,64-91,41.3%,2-1,66.7%,0,,,,,,,,,,,,R16 (W15 Kawaguchi)
2022,8,3,5,37.5%,9-12,42.9%,85-93,47.8%,0-1,0.0%,0,,,,,,,,,,,,QF (W15 Champaign IL)
2021,8,1,7,12.5%,3-14,17.6%,58-94,38.2%,0-1,0.0%,2,44.4%,52.9%,0.8%,2.5%,67.2%,48.8%,43.6%,47.1%,49.1%,48.0%,0.93,R16 (Charleston 125K)
2020,2,1,1,50.0%,2-2,50.0%,20-22,47.6%,0-0,-,0,,,,,,,,,,,,R16 (W25 Malibu CA)
2019,33,18,15,54.5%,38-33,53.5%,351-319,52.4%,3-5,37.5%,0,,,,,,,,,,,,F (W15 Orlando FL)
2018,9,3,6,33.3%,7-9,43.8%,73-74,49.7%,0-0,-,0,,,,,,,,,,,,SF (Kyoto $15K)
2017,19,10,9,52.6%,21-23,47.7%,198-196,50.3%,2-1,66.7%,0,,,,,,,,,,,,F (Victoria BC $15K)
2016,19,6,13,31.6%,14-28,33.3%,168-210,44.4%,0-5,0.0%,0,,,,,,,,,,,,QF (2x)
2015,29,14,15,48.3%,32-30,51.6%,286-286,50.0%,5-3,62.5%,0,,,,,,,,,,,,F (Hong Kong $10K)
2014,33,14,19,42.4%,38-44,46.3%,388-390,49.9%,1-6,14.3%,0,,,,,,,,,,,,F (2x)
2013,28,11,17,39.3%,25-35,41.7%,263-295,47.1%,3-0,100.0%,0,,,,,,,,,,,,QF (3x)
2012,10,5,5,50.0%,11-11,50.0%,100-94,51.5%,0-0,-,0,,,,,,,,,,,,SF (Edgbaston 10K)
2011,5,1,4,20.0%,3-9,25.0%,48-63,43.2%,0-2,0.0%,0,,,,,,,,,,,,R16 (Montemor o Novo 10K)
2010,1,0,1,0.0%,0-2,0.0%,9-13,40.9%,0-1,0.0%,0,,,,,,,,,,,,R32 (Redding CA 25K)
2009,6,0,6,0.0%,1-12,7.7%,45-81,35.7%,1-2,33.3%,0,,,,,,,,,,,,R32 (6x)
2008,13,6,7,46.2%,15-16,48.4%,132-136,49.3%,0-0,-,0,,,,,,,,,,,,SF (Gausdal 10K)
2007,6,3,3,50.0%,7-8,46.7%,59-72,45.0%,0-1,0.0%,0,,,,,,,,,,,,R16 (3x)
2006,4,1,3,25.0%,4-6,40.0%,41-49,45.6%,0-0,-,0,,,,,,,,,,,,R16 (Wichita KS 10K)
Career,274,110,164,40.1%,263-350,42.9%,2707-2947,47.9%,19-32,37.3%,15,50.6%,41.6%,1.3%,4.7%,64.7%,55.6%,42.2%,50.8%,45.0%,48.0%,0.92,
