Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2026 Dubai R16,L vs Andreeva,0.0%,-,5.1%,14.3%,11.6%,19.0%,0.0%,5.7%,10.3%,0.4%,0.0%,-21,-21
2026 Doha R64,L vs Muchova,0.0%,-,9.9%,66.7%,9.1%,10.0%,50.0%,7.7%,30.0%,0.5%,0.0%,-47,-36
2026 Adelaide R16,W vs Kasatkina,0.0%,-,1.7%,50.0%,10.3%,20.0%,0.0%,6.1%,18.2%,1.5%,50.0%,-58,-46
2025 Tokyo R32,W vs Charaeva,0.0%,-,5.2%,83.3%,9.9%,17.5%,0.0%,5.1%,5.0%,0.7%,50.0%,-89,-77
2025 Osaka SF,L vs Valentova,0.0%,-,2.6%,20.0%,7.1%,12.2%,20.0%,7.2%,21.4%,0.6%,0.0%,-4,26
2025 US Open R32,L vs Anisimova,0.0%,-,2.1%,50.0%,2.2%,7.1%,0.0%,6.8%,16.7%,0.0%,-,-73,-46
2025 Montreal R32,L vs Rybakina,0.0%,-,3.3%,75.0%,13.5%,26.3%,0.0%,4.3%,0.0%,0.6%,0.0%,-89,-63
2025 Iasi R32,W vs Lodikova,0.0%,-,11.0%,76.9%,13.9%,14.8%,0.0%,16.0%,53.8%,0.4%,0.0%,75,80
2025 Roland Garros R32,L vs Swiatek,0.0%,-,3.7%,40.0%,11.7%,22.6%,0.0%,3.2%,22.2%,0.4%,100.0%,-35,-11
2025 Rabat F,L vs Joint,0.0%,-,4.7%,20.0%,7.8%,21.4%,0.0%,15.4%,50.0%,2.0%,25.0%,8,18
2025 Merida R16,L vs Badosa,0.0%,-,7.0%,33.3%,10.7%,16.2%,33.3%,5.1%,11.8%,0.5%,0.0%,-30,-42
2025 Australian Open R32,L vs Lys,0.0%,-,5.1%,66.7%,10.6%,20.8%,0.0%,4.0%,11.8%,0.0%,-,-89,-76
2024 Olympics R32,L vs Kerber,0.0%,-,10.3%,75.0%,16.7%,20.6%,14.8%,8.6%,4.8%,3.8%,33.3%,-21,-26
2024 Wimbledon R128,L vs Andreescu,0.0%,-,4.7%,40.0%,17.5%,25.0%,0.0%,4.3%,14.3%,0.0%,-,-52,-25
2023 Australian Open R128,L vs Pegula,0.0%,-,8.6%,75.0%,1.6%,0.0%,0.0%,7.5%,21.4%,1.2%,0.0%,67,55
2021 Linz F,L vs Riske Amritraj,0.0%,-,10.2%,63.2%,8.8%,11.5%,100.0%,4.2%,8.0%,0.0%,-,-46,-44
2021 Linz R32,W vs Rakhimova,0.0%,-,8.5%,92.9%,10.2%,11.5%,33.3%,8.2%,17.9%,0.0%,-,-18,-19
2021 Cluj Napoca QF,L vs Halep,0.0%,-,7.3%,100.0%,11.5%,20.0%,0.0%,5.9%,5.6%,2.2%,25.0%,44,40
2021 Cluj Napoca R32,W vs Juvan,0.0%,-,9.5%,73.9%,13.2%,17.0%,0.0%,8.7%,30.4%,0.5%,50.0%,19,16
2021 St Petersburg R16,W vs Ostapenko,0.0%,-,4.7%,62.5%,7.2%,12.5%,0.0%,11.4%,20.0%,0.8%,50.0%,-68,-59
Last 52 Weeks (10 matches),,0.0%,-,4.6%,54.0%,9.5%,16.7%,12.5%,7.5%,20.1%,0.7%,29.4%,-33,-17
Career (22 matches),,0.0%,-,6.1%,66.8%,10.3%,15.7%,19.4%,7.1%,17.4%,0.7%,30.2%,-32,-21
