Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Dubai R16,L vs Andreeva,4,34,0.1,2.9%,24.8%,4,28,0.1,3.3%,23.3%,0.8%,2.5%,0.7,16.8%,24.1%
2026 Doha R64,L vs Muchova,20,21,1.0,16.5%,17.4%,16,17,0.9,14.3%,15.2%,9.8%,3.6%,1.0,14.0%,14.0%
2026 Adelaide R16,W vs Kasatkina,19,22,0.9,15.7%,18.2%,17,19,0.9,15.9%,17.8%,9.3%,6.5%,0.4,10.7%,29.8%
2025 Tokyo R32,W vs Charaeva,10,19,0.5,8.6%,16.4%,9,19,0.5,8.3%,17.4%,3.7%,4.6%,0.5,14.7%,26.7%
2025 Osaka SF,L vs Valentova,16,54,0.3,8.3%,28.0%,9,52,0.2,5.1%,29.2%,3.4%,1.7%,0.6,14.5%,24.9%
2025 US Open R32,L vs Anisimova,10,35,0.3,5.3%,18.6%,6,28,0.2,3.6%,16.8%,1.2%,1.8%,0.6,20.2%,32.4%
2025 Montreal R32,L vs Rybakina,8,14,0.6,6.7%,11.7%,7,11,0.6,6.5%,10.2%,4.6%,0.9%,1.6,23.3%,15.0%
2025 Iasi R32,W vs Lodikova,19,30,0.6,16.1%,25.4%,17,26,0.7,15.2%,23.2%,9.8%,4.5%,0.4,5.9%,15.3%
2025 Roland Garros R32,L vs Swiatek,14,29,0.5,10.4%,21.6%,12,26,0.5,9.3%,20.2%,8.5%,0.8%,0.8,13.4%,17.9%
2025 Rabat F,L vs Joint,15,29,0.5,14.0%,27.1%,14,24,0.6,14.4%,24.7%,7.2%,7.2%,1.4,17.8%,13.1%
2025 Merida R16,L vs Badosa,13,23,0.6,15.1%,26.7%,12,20,0.6,16.7%,27.8%,13.9%,2.8%,2.3,24.4%,10.5%
2025 Australian Open R32,L vs Lys,18,37,0.5,10.1%,20.8%,15,33,0.5,8.8%,19.4%,5.3%,1.8%,0.9,19.1%,22.5%
2024 US Open R128,L vs Kasatkina,16,31,0.5,15.0%,29.0%,15,25,0.6,15.8%,26.3%,10.5%,4.2%,0.6,10.3%,15.9%
2024 Paris Olympics R32,L vs Kerber,50,32,1.6,25.6%,16.4%,43,27,1.6,24.2%,15.2%,12.9%,11.2%,0.9,14.4%,15.9%
2024 Wimbledon R128,L vs Andreescu,12,21,0.6,11.3%,19.8%,12,18,0.7,12.2%,18.4%,10.2%,1.0%,1.3,18.9%,15.1%
2023 Wimbledon R64,L vs Haddad Maia,24,29,0.8,13.1%,15.8%,16,26,0.6,9.8%,15.9%,4.3%,4.9%,0.7,13.1%,18.6%
2023 Wimbledon R128,W vs Bronzetti,18,26,0.7,14.4%,20.8%,11,26,0.4,9.4%,22.2%,6.0%,2.6%,0.5,8.8%,17.6%
2023 Australian Open R128,L vs Pegula,13,31,0.4,14.0%,33.3%,10,30,0.3,11.6%,34.9%,7.0%,4.7%,1.3,14.0%,10.8%
2022 US Open R128,L vs Kontaveit,10,18,0.6,10.4%,18.8%,10,12,0.8,12.3%,14.8%,7.4%,3.7%,1.0,20.8%,20.8%
2021 Linz F,L vs Riske Amritraj,26,42,0.6,13.9%,22.5%,22,38,0.6,12.9%,22.4%,7.6%,5.3%,0.5,11.8%,24.1%
Career (26 matches),,456,771,0.6,12.2%,20.7%,370,679,0.5,10.9%,20.0%,6.6%,3.9%,0.7,14.3%,20.6%
