Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,17,9,8,52.9%,18-20,47.4%,170-184,48.0%,2-1,66.7%,17,61.1%,35.4%,4.3%,6.0%,61.4%,62.1%,43.1%,54.8%,42.8%,48.8%,0.95,QF (Adelaide)
2025,48,26,22,54.2%,52-52,50.0%,480-485,49.7%,7-4,63.6%,48,66.7%,33.1%,3.7%,4.5%,59.4%,63.6%,47.6%,57.1%,42.6%,49.9%,0.99,F (Rabat)
2024,43,20,23,46.5%,47-56,45.6%,477-490,49.3%,2-7,22.2%,42,64.6%,34.4%,4.0%,4.8%,58.7%,65.1%,43.7%,56.3%,43.0%,49.7%,0.98,SF (Cluj-Napoca)
2023,18,9,9,50.0%,22-23,48.9%,203-224,47.5%,1-1,50.0%,15,61.3%,32.2%,4.1%,3.6%,61.6%,62.3%,41.5%,54.3%,42.2%,48.4%,0.92,SF (Prague)
2022,14,5,9,35.7%,12-17,41.4%,123-158,43.8%,4-1,80.0%,13,57.5%,25.8%,2.9%,5.2%,57.3%,59.8%,44.6%,53.3%,39.7%,46.7%,0.85,R16 (2x)
2021,23,14,9,60.9%,29-25,53.7%,275-265,50.9%,7-4,63.6%,22,69.2%,32.4%,3.9%,4.5%,60.5%,63.0%,50.9%,58.2%,42.7%,50.4%,1.02,F (Linz)
2020,3,2,1,66.7%,5-2,71.4%,41-29,58.6%,1-0,100.0%,3,77.1%,38.2%,9.4%,4.7%,59.0%,69.6%,53.1%,62.8%,45.0%,54.0%,1.21,R16 (Lyon)
2019,3,1,2,33.3%,2-5,28.6%,22-36,37.9%,0-0,-,3,48.3%,27.6%,1.1%,4.4%,58.5%,56.1%,38.2%,48.6%,42.2%,45.3%,0.82,R16 (Bucharest)
2017,2,1,1,50.0%,2-3,40.0%,20-24,45.5%,0-0,-,2,68.2%,22.7%,6.4%,7.7%,52.6%,69.5%,44.6%,57.7%,40.4%,49.2%,0.95,R16 (Bucharest)
Career,171,87,84,50.9%,189-203,48.2%,1811-1895,48.9%,24-18,57.1%,165,64.7%,32.9%,3.9%,4.7%,59.5%,63.4%,45.7%,56.2%,42.5%,49.4%,0.97,
