Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Lucia Bronzetti [ITA],5,1,83.3%,3,2,1,66.7%,2017,2025,5,1.20,6.5%,2.9%,64.6%,65.8%,50.0%,60.2%,47.8%,59.0%,53.3%
6,Clara Tauson [DEN],3,3,50.0%,3,1,2,33.3%,2021,2024,3,0.86,5.2%,5.9%,62.1%,61.1%,41.4%,53.6%,39.8%,37.5%,41.2%
5,Marie Bouzkova [CZE],1,4,20.0%,4,1,3,25.0%,2016,2026,3,0.89,1.3%,3.4%,61.4%,57.3%,41.1%,51.1%,43.6%,50.0%,56.5%
5,Rebecca Sramkova [SVK],1,4,20.0%,1,0,1,0.0%,2019,2025,3,0.83,5.8%,6.2%,57.8%,56.2%,42.1%,50.2%,41.1%,55.6%,37.5%
5,Elena Gabriela Ruse [ROU],4,1,80.0%,1,0,1,0.0%,2017,2025,3,1.03,2.8%,4.5%,62.8%,63.9%,37.0%,53.8%,47.8%,50.0%,68.0%
5,Irina Fetecau [ROU],3,2,60.0%,0,0,0,-,2015,2023,0,,,,,,,,,,
5,Reka Luca Jani [HUN],3,2,60.0%,0,0,0,-,2016,2021,2,1.01,0.6%,3.9%,56.5%,63.2%,49.3%,57.1%,43.3%,64.7%,33.3%
4,Karolina Muchova [CZE],0,4,0.0%,1,0,1,0.0%,2024,2026,4,0.66,4.4%,8.4%,55.8%,58.3%,37.3%,49.0%,33.6%,60.9%,27.3%
4,Daria Kasatkina [AUS],1,3,25.0%,1,1,0,100.0%,2022,2026,4,1.02,1.1%,5.3%,57.6%,61.6%,30.6%,48.5%,52.8%,46.5%,51.2%
4,Elena Rybakina [KAZ],1,3,25.0%,1,0,1,0.0%,2019,2025,4,0.73,4.1%,5.1%,59.0%,68.0%,43.8%,58.1%,30.8%,58.3%,16.7%
4,Diane Parry [FRA],3,1,75.0%,1,0,1,0.0%,2019,2025,2,1.00,5.6%,0.8%,61.6%,68.8%,52.1%,62.4%,37.6%,55.6%,40.0%
4,Veronika Kudermetova [RUS],3,1,75.0%,1,1,0,100.0%,2017,2025,3,1.18,4.0%,4.5%,65.0%,69.7%,47.4%,61.9%,45.0%,78.3%,45.8%
4,Jasmine Paolini [ITA],0,4,0.0%,0,0,0,-,2015,2025,1,0.92,2.1%,4.2%,52.1%,52.0%,54.3%,53.1%,43.3%,33.3%,38.5%
4,Eva Lys [GER],0,4,0.0%,2,1,1,50.0%,2023,2025,4,0.92,4.0%,3.5%,59.6%,57.9%,43.6%,52.1%,44.0%,59.1%,46.7%
4,Kamilla Rakhimova [UZB],1,3,25.0%,1,0,1,0.0%,2019,2025,3,0.94,5.0%,4.6%,57.9%,71.9%,41.6%,59.2%,38.2%,55.6%,47.8%
