Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Dubai R16,L vs Andreeva,4.4,5.3,3.2,49.3%,45.9%,40.0%,25.0%,48.8%,6.2%,5.5,4.8,-0.5,-0.4
2026 Doha R64,L vs Muchova,4.3,4.7,4.0,38.3%,48.4%,31.8%,62.5%,52.6%,4.0%,3.5,3.4,-7.5,-7.7
2026 Adelaide R16,W vs Kasatkina,5.1,5.0,5.1,63.2%,70.8%,36.4%,50.0%,46.0%,8.8%,10.0,8.3,4.5,3.4
2025 Tokyo R32,W vs Charaeva,5.8,5.1,6.4,61.5%,50.0%,62.5%,45.8%,50.0%,7.9%,10.5,7.4,4.5,3.3
2025 Osaka SF,L vs Valentova,4.0,3.7,4.3,49.0%,45.0%,40.0%,38.5%,64.1%,9.9%,-21.0,-10.1,4.0,3.8
2025 US Open R32,L vs Anisimova,3.3,3.5,3.1,49.2%,43.6%,37.5%,46.7%,52.5%,14.7%,-3.5,-3.1,-5.0,-5.2
2025 Montreal R32,L vs Rybakina,3.7,4.2,3.0,36.1%,40.0%,58.3%,50.0%,56.1%,8.3%,3.0,3.6,-0.5,-0.8
2025 Iasi R32,W vs Lodikova,4.7,4.1,5.5,61.0%,60.0%,47.4%,66.7%,51.8%,4.2%,5.0,4.1,13.5,12.2
2025 Roland Garros R32,L vs Swiatek,4.2,4.0,4.5,45.9%,35.7%,50.0%,18.2%,58.4%,12.4%,3.5,2.8,-6.0,-7.4
2025 Rabat F,L vs Joint,4.4,4.1,4.8,38.9%,43.3%,27.3%,41.7%,55.7%,12.2%,-5.5,-5.4,2.0,2.7
2025 Merida R16,L vs Badosa,5.4,5.8,5.0,35.9%,15.0%,57.1%,30.8%,62.4%,11.8%,0.0,0.0,0.0,0.0
2025 Australian Open R32,L vs Lys,5.2,5.3,5.2,45.2%,45.0%,42.3%,46.4%,58.6%,9.7%,6.0,2.8,-8.0,-5.4
2024 Olympics R32,L vs Kerber,4.8,5.3,4.4,47.3%,44.9%,61.3%,54.2%,46.7%,11.5%,14.0,9.1,2.5,1.4
2024 Wimbledon R128,L vs Andreescu,3.7,3.4,4.1,49.2%,31.3%,30.0%,40.0%,50.3%,8.0%,2.5,3.6,-3.0,-4.5
2023 Australian Open R128,L vs Pegula,4.2,4.4,4.0,34.6%,25.0%,33.3%,55.6%,47.9%,16.5%,-14.5,-21.3,-7.0,-10.1
2021 Linz F,L vs Riske Amritraj,5.1,4.8,5.4,44.6%,61.1%,50.0%,36.7%,54.3%,5.9%,12.0,5.8,-5.5,-3.1
2021 Linz R32,W vs Rakhimova,5.1,5.1,5.0,49.4%,63.9%,56.0%,43.5%,52.8%,7.0%,8.5,4.7,1.0,0.6
2021 Cluj Napoca QF,L vs Halep,4.4,4.5,4.4,33.3%,37.5%,62.5%,38.5%,57.4%,6.4%,-8.5,-8.8,1.0,1.4
2021 Cluj Napoca R32,W vs Juvan,4.2,4.3,4.1,45.5%,58.1%,62.5%,56.0%,56.3%,4.2%,15.5,6.8,-1.0,-0.6
2021 St Petersburg R16,W vs Ostapenko,3.9,4.3,3.5,58.8%,53.3%,35.3%,27.3%,55.2%,17.9%,6.5,4.9,7.5,7.9
Last 52 Weeks (10 matches),,4.3,4.3,4.4,48.8%,47.3%,43.1%,44.2%,53.7%,8.7%,1.1,0.9,0.9,0.9
Career (22 matches),,4.4,4.4,4.4,47.7%,47.1%,46.7%,43.1%,53.8%,9.3%,2.3,1.7,0.0,0.0
