Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,5,5,0,100.0%,10-2,83.3%,67-44,60.4%,1-0,100.0%,5,76.8%,42.6%,2.0%,3.3%,65.0%,68.5%,43.8%,59.8%,44.8%,52.9%,1.12,W (Puerto Vallarta 125)
2024,6,3,3,50.0%,8-7,53.3%,75-70,51.7%,2-1,66.7%,6,64.8%,38.0%,2.7%,4.3%,58.6%,65.1%,45.8%,57.1%,46.4%,51.7%,1.08,R16 (3x)
2023,56,41,15,73.2%,86-40,68.3%,678-530,56.1%,12-7,63.2%,16,68.4%,38.8%,5.5%,4.5%,56.2%,66.2%,46.4%,57.6%,45.5%,51.5%,1.07,W (3x)
2022,12,7,5,58.3%,16-14,53.3%,148-138,51.7%,1-2,33.3%,4,71.1%,18.2%,5.9%,4.0%,65.2%,70.9%,45.5%,62.1%,35.9%,48.0%,0.95,W (W80+H Le Neubourg)
2021,16,10,6,62.5%,24-17,58.5%,209-178,54.0%,3-5,37.5%,7,68.5%,46.0%,2.2%,4.7%,53.2%,63.6%,53.2%,58.8%,46.7%,52.7%,1.13,F (W60 Andrezieux-Boutheon)
2020,20,13,7,65.0%,28-16,63.6%,226-166,57.7%,2-0,100.0%,3,61.5%,57.7%,2.8%,3.9%,59.1%,63.6%,44.6%,55.8%,51.8%,53.9%,1.17,W (W25 Trnava)
2019,39,26,13,66.7%,56-35,61.5%,471-379,55.4%,3-5,37.5%,1,60.0%,20.0%,0.0%,2.7%,52.7%,69.2%,40.0%,55.4%,39.1%,47.6%,0.88,W (W25 Tunis)
2018,44,20,24,45.5%,43-57,43.0%,459-507,47.5%,4-3,57.1%,0,,,,,,,,,,,,SF (3x)
2017,51,32,19,62.7%,71-45,61.2%,550-488,53.0%,5-2,71.4%,0,,,,,,,,,,,,W (2x)
2016,56,40,16,71.4%,82-37,68.9%,626-470,57.1%,7-5,58.3%,0,,,,,,,,,,,,W (5x)
2015,17,9,8,52.9%,21-18,53.8%,195-160,54.9%,1-3,25.0%,0,,,,,,,,,,,,W (Sharm El Sheikh $10K)
2014,6,3,3,50.0%,6-6,50.0%,56-61,47.9%,1-1,50.0%,0,,,,,,,,,,,,R16 (3x)
2013,10,5,5,50.0%,11-10,52.4%,101-87,53.7%,0-2,0.0%,0,,,,,,,,,,,,SF (Sharm El Sheikh 10K)
2012,4,2,2,50.0%,4-5,44.4%,32-37,46.4%,0-0,-,0,,,,,,,,,,,,QF (Istanbul 10K)
Career,342,216,126,63.2%,466-309,60.1%,3893-3315,54.0%,42-36,53.8%,42,68.6%,39.2%,3.7%,4.2%,57.9%,66.3%,47.2%,58.2%,45.1%,51.7%,1.08,
