Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 M25 Nonthaburi QF,L vs Tokuda,0.88,0.81,51.0,4.0,-,61.9%,-,60.5%,32.6%,38.9%
2019 M25 Nonthaburi R32,W vs Sumizawa,0.98,1.95,50.1,2.2,-,73.1%,-,81.8%,51.4%,39.4%
2019 M25 Nonthaburi QF,L vs Sureshkumar,0.86,0.81,39.9,9.8,-,53.5%,-,52.4%,44.2%,43.9%
2019 M25 Nonthaburi R32,W vs Addison,0.99,1.72,54.2,2.3,-,85.7%,-,64.0%,43.9%,41.0%
2019 M15 Almaty QF,L vs Yevseyev,0.86,0.77,37.5,2.0,-,62.0%,-,39.1%,45.7%,41.9%
2019 M15 Antalya R32,L vs Cutuli,0.79,0.55,35.6,2.1,-,51.7%,-,48.1%,40.0%,28.0%
2019 M15 Antalya R32,W vs Turker,1.23,3.13,32.7,2.1,-,78.3%,-,90.0%,43.3%,39.3%
2019 M15 Antalya R32,W vs Korovin,1.24,2.32,30.5,2.0,-,62.5%,-,73.9%,56.5%,63.2%
2019 M15 Antalya R16,W vs Peters,1.14,1.33,51.1,3.0,0.0%,61.0%,2.5%,62.5%,43.5%,45.5%
2019 M15 Antalya R32,W vs Chaudhry,1.05,1.61,36.7,2.0,-,53.8%,-,66.7%,63.3%,59.3%
2019 M15 Antalya R16,L vs Machac,1.10,0.86,76.4,3.2,4.8%,59.5%,2.5%,55.0%,34.1%,32.4%
2019 M15 Antalya R32,W vs Turchetti,1.13,1.11,66.9,11.2,-,63.6%,-,50.0%,45.3%,38.8%
2019 M15 Antalya QF,L vs Wessels,0.88,0.87,73.0,4.4,1.9%,63.5%,2.0%,52.0%,34.8%,48.9%
2019 M15 Antalya R16,W vs Danilov,1.10,1.15,76.3,2.9,2.6%,33.3%,0.0%,70.3%,52.3%,48.8%
2019 M15 Antalya R32,W vs Zgirovsky,1.16,1.31,54.9,2.7,0.0%,60.9%,0.0%,62.8%,47.1%,38.7%
2019 M15 Antalya SF,L vs Meligeni Alves,0.93,0.63,47.4,2.3,0.0%,53.8%,0.0%,40.0%,28.6%,44.0%
2019 M15 Antalya R16,W vs Duda,1.17,1.55,44.3,2.0,2.7%,62.2%,0.0%,67.6%,45.2%,48.3%
2019 M15 Antalya R32,W vs Martinez,1.15,2.08,38.9,2.3,4.2%,75.0%,0.0%,75.0%,45.5%,44.8%
2019 M15 Doha R32,L vs Boehler,1.24,0.64,57.6,2.2,10.3%,66.7%,5.4%,59.5%,20.0%,17.9%
2019 M15 Doha SF,L vs Grills,0.86,0.58,36.8,2.0,0.0%,51.6%,0.0%,41.4%,44.0%,28.0%
2019 (22 matches),,1.04,1.10,53.8,2.7,1.2%,60.9%,0.8%,57.9%,43.6%,41.8%
2018 (22 matches),,1.01,1.02,57.1,2.6,4.7%,59.9%,3.1%,60.8%,39.9%,40.3%
2017 (50 matches),,1.03,1.07,53.1,2.8,5.0%,60.0%,3.6%,62.0%,39.4%,41.7%
2016 (42 matches),,0.98,0.95,54.6,2.9,7.4%,62.1%,4.9%,58.9%,38.5%,37.8%
2015 (30 matches),,1.00,0.81,43.3,2.5,8.2%,62.4%,5.2%,59.7%,31.8%,30.8%
Career (253 matches),,1.01,1.01,53.4,2.7,5.8%,61.7%,3.8%,60.7%,38.3%,38.9%
