Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2015 Dubai QF,L vs Djokovic,19.5%,24.4%,28.1%,20.7%,33.3%,37.5%,43.8%,35.4%,70.0%,42.9%,25.0%,0.0%,6.3%,12.5%,-118
2014 Mouilleron CH QF,W vs Coric,26.7%,33.3%,50.9%,29.5%,38.3%,44.7%,55.2%,42.8%,65.2%,45.8%,50.0%,7.1%,14.3%,46.2%,-79
Career (2 matches),,24.1%,30.2%,42.5%,26.4%,36.6%,42.3%,51.1%,40.3%,66.7%,44.7%,40.0%,4.5%,11.4%,33.3%,-69
