Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2021,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,1,60.0%,11.1%,1.8%,1.8%,80.0%,61.4%,27.3%,54.5%,32.7%,43.9%,0.72,R32 (Antalya)
2018,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,1,42.9%,0.0%,5.1%,0.0%,71.8%,53.6%,36.4%,48.7%,23.4%,34.9%,0.46,R32 (Istanbul)
2017,5,3,2,60.0%,7-8,46.7%,74-83,47.1%,2-1,66.7%,5,72.3%,21.7%,7.6%,3.1%,56.5%,70.7%,47.0%,60.4%,38.2%,49.4%,0.96,R16 (Antalya)
2016,9,3,6,33.3%,10-18,35.7%,118-143,45.2%,1-1,50.0%,9,68.2%,23.1%,4.9%,3.2%,56.9%,68.8%,46.6%,59.2%,36.8%,47.9%,0.90,
2015,26,12,14,46.2%,33-41,44.6%,342-370,48.0%,4-7,36.4%,22,76.8%,13.2%,8.0%,2.8%,60.7%,70.3%,48.1%,61.6%,32.5%,47.3%,0.84,QF (Dubai)
2014,5,0,5,0.0%,1-11,8.3%,49-74,39.8%,0-1,0.0%,5,73.3%,8.1%,6.5%,1.3%,59.8%,64.9%,55.3%,61.0%,30.1%,46.0%,0.77,R32 (Montpellier)
2012,7,3,4,42.9%,12-9,57.1%,117-97,54.7%,2-2,50.0%,3,80.0%,8.6%,3.6%,1.6%,67.9%,66.7%,51.9%,61.9%,33.0%,48.2%,0.87,
2011,18,5,13,27.8%,16-31,34.0%,214-256,45.5%,3-5,37.5%,18,74.0%,18.0%,8.7%,3.1%,61.5%,70.0%,47.3%,61.3%,33.5%,47.9%,0.87,R32 (5x)
2010,15,5,10,33.3%,18-26,40.9%,198-216,47.8%,1-2,33.3%,12,78.0%,22.9%,8.4%,2.0%,63.8%,69.3%,50.9%,62.6%,36.2%,49.8%,0.97,R16 (Rotterdam)
2009,5,2,3,40.0%,5-10,33.3%,68-83,45.0%,1-1,50.0%,5,78.1%,14.5%,6.3%,1.6%,68.5%,68.8%,49.3%,62.6%,32.7%,47.3%,0.87,R16 (Bangkok)
Career,92,33,59,35.9%,102-158,39.2%,1190-1346,46.9%,14-20,41.2%,81,74.6%,17.1%,7.4%,2.6%,61.5%,69.2%,48.5%,61.2%,34.1%,47.9%,0.88,
